sess,entry,exit,high,low,bars,prior_day_ret,trend,mfe,mae,pnl,mfe_usd,mae_usd,prior_night,vol20,dow,year,month
2025-05-12,20957.5,20881.5,20966.75,20818.25,144,0.14819241111443393,7.504217474133901,9.25,139.25,-152.5,18.5,278.5,1066.0,363.8740121395402,0,2025,5
2025-05-13,21248.25,21260.25,21355.5,21237.0,144,1.2676006046395294,9.110933510068019,107.25,11.25,23.5,214.5,22.5,-152.5,361.99121827091756,1,2025,5
2025-05-14,21382.0,21259.0,21412.5,21192.25,144,0.38471011857985626,9.65466346535746,30.5,189.75,-246.5,61.0,379.5,23.5,362.77203495047024,2,2025,5
2025-05-15,21397.25,21439.75,21479.0,21348.75,144,0.5468777505251765,9.655106743410858,81.75,48.5,84.5,163.5,97.0,-246.5,361.80070480860036,3,2025,5
2025-05-18,21313.5,21164.75,21417.5,21112.25,144,0.17584721090020405,9.999956522261755,104.0,201.25,-298.0,208.0,402.5,84.5,356.5138551969171,6,2025,5
2025-05-19,21516.75,21426.25,21562.25,21393.5,144,1.512811140327086,9.93004428511124,45.5,123.25,-181.5,91.0,246.5,-298.0,358.11594987186976,0,2025,5
2025-05-20,21413.75,21269.75,21444.0,21249.75,144,0.16345783371667366,9.40651978127114,30.25,164.0,-288.5,60.5,328.0,-181.5,358.674140154806,1,2025,5
2025-05-21,21147.5,21204.5,21227.5,21113.0,144,-0.6121058320409767,7.698614476007637,80.0,34.5,113.5,160.0,69.0,-288.5,356.7199033887571,2,2025,5
2025-05-22,21222.0,21181.25,21236.25,21094.0,144,0.060223891171884425,7.680428734198674,14.25,128.0,-82.0,28.5,256.0,113.5,348.766793596795,3,2025,5
2025-05-25,20978.75,21250.75,21285.75,20955.25,144,0.6199189429002994,6.490116717178029,307.0,23.5,543.5,614.0,47.0,-82.0,350.0411441981912,6,2025,5
2025-05-26,21284.5,21333.25,21360.0,21142.0,144,0.1105310192371034,7.819654031858336,75.5,142.5,97.0,151.0,285.0,543.5,365.4771970710995,0,2025,5
2025-05-27,21478.5,21429.75,21484.75,21407.0,144,0.9701545191561411,8.544200824785753,6.25,71.5,-98.0,12.5,143.0,97.0,364.94927549484254,1,2025,5
2025-05-28,21518.0,21785.75,21858.75,21490.0,144,-0.6138178774456771,7.905850753653421,340.75,28.0,535.0,681.5,56.0,-98.0,366.6807050741614,2,2025,5
2025-05-29,21370.75,21363.25,21412.5,21268.25,144,-1.2111145714384541,7.894663908632138,41.75,102.5,-15.5,83.5,205.0,535.0,375.5749066781695,3,2025,5
2025-06-01,21304.5,21225.5,21348.5,21163.0,144,-0.06196583694800806,7.506217470999177,44.0,141.5,-158.5,88.0,283.0,-15.5,373.69641052175234,6,2025,6
2025-06-02,21551.75,21451.0,21554.75,21398.25,144,1.1520574971815023,8.128499334655647,3.0,153.5,-202.0,6.0,307.0,-158.5,365.08144278834686,0,2025,6
2025-06-03,21685.75,21736.75,21748.75,21667.0,144,0.7321459650751372,8.839662087551137,63.0,18.75,101.5,126.0,37.5,-202.0,360.99516963527356,1,2025,6
2025-06-04,21745.25,21775.75,21842.5,21712.0,144,0.14498757249379324,8.969233439068013,97.25,33.25,60.5,194.5,66.5,101.5,355.582098744254,2,2025,6
2025-06-05,21487.5,21685.25,21691.25,21471.0,144,-1.030384302398879,7.958308964052829,203.75,16.5,395.0,407.5,33.0,60.5,331.7441904460978,3,2025,6
2025-06-08,21799.25,21779.5,21821.0,21716.5,144,-0.0367014565890611,8.773299560753456,21.75,82.75,-40.0,43.5,165.5,395.0,340.6901316291296,6,2025,6
2025-06-09,21822.0,21828.25,21973.5,21732.0,144,0.09404532525920661,8.662360047750983,151.5,90.0,12.0,303.0,180.0,-40.0,246.32626524057156,0,2025,6
2025-06-10,21950.75,21916.75,22002.0,21866.25,144,0.5873193964234247,9.117432857115904,51.25,84.5,-68.5,102.5,169.0,12.0,243.35903057654934,1,2025,6
2025-06-11,21871.0,21810.0,21895.0,21716.5,144,-0.5870463732570275,8.488660555187932,24.0,154.5,-122.5,48.0,309.0,-68.5,244.11344833477472,2,2025,6
2025-06-12,21911.0,21621.75,21920.0,21470.5,144,0.49245851323338474,8.495963317589839,9.0,440.5,-579.0,18.0,881.0,-122.5,238.68542802741763,3,2025,6
2025-06-15,21566.5,21748.25,21791.5,21505.0,144,-0.12799815498154565,6.775600981838936,225.0,61.5,363.0,450.0,123.0,-579.0,272.8257299951169,6,2025,6
2025-06-16,21934.5,21808.0,21950.0,21777.0,144,0.7112212356895409,7.767498930843897,15.5,157.5,-253.5,31.0,315.0,363.0,276.59644268367435,0,2025,6
2025-06-17,21718.75,21805.5,21839.75,21639.5,144,-0.4990956752672915,6.26195144385544,121.0,79.25,173.0,242.0,158.5,-253.5,279.7968294843129,1,2025,6
2025-06-18,21717.0,21611.5,21753.75,21560.25,144,-0.21244832338079833,5.765076042040684,36.75,156.75,-211.5,73.5,313.5,173.0,272.3235051319816,2,2025,6
2025-06-19,21514.0,21687.75,21731.0,21514.0,144,-0.2608030415430229,4.505009128263038,217.0,0.0,347.0,434.0,0.0,-211.5,277.2782886237313,3,2025,6
2025-06-22,21648.25,21883.75,21944.75,21562.0,144,-0.2608030415430229,4.505009128263038,296.5,86.25,470.5,593.0,172.5,347.0,285.2497647491995,6,2025,6
2025-06-23,22077.25,22314.0,22383.25,22064.5,144,0.9316734684545747,6.858880002943413,306.0,12.75,473.0,612.0,25.5,470.5,278.9176201242752,0,2025,6
2025-06-24,22410.75,22425.25,22453.75,22385.0,144,0.5350892937270091,8.090955558251833,43.0,25.75,28.5,86.0,51.5,473.0,295.1422616387954,1,2025,6
2025-06-25,22466.0,22550.5,22577.25,22438.0,144,-0.16111648166049486,8.002539595842695,111.25,28.0,168.5,222.5,56.0,28.5,292.9462228356669,2,2025,6
2025-06-26,22676.5,22744.75,22759.5,22660.0,144,0.5343029120617127,8.625533018841946,83.0,16.5,136.0,166.0,33.0,168.5,272.7946632349571,3,2025,6
2025-06-29,22751.25,22881.25,22916.0,22750.0,144,0.19707362186085486,8.54886738617504,164.75,1.25,259.5,329.5,2.5,136.0,273.06891842633115,6,2025,6
2025-06-30,22866.75,22831.0,22915.0,22812.75,144,0.05902348916262401,8.718836696689847,48.25,54.0,-72.0,96.5,108.0,259.5,271.89011421992944,0,2025,6
2025-07-01,22696.5,22713.5,22781.0,22675.25,144,-0.4823926676314483,7.316743289393202,84.5,21.25,33.5,169.0,42.5,-72.0,266.4041695975259,1,2025,7
2025-07-02,22846.75,22850.25,22901.25,22827.0,144,0.840901817539752,7.580062552051148,54.5,19.75,6.5,109.0,39.5,33.5,266.5767441588177,2,2025,7
2025-07-03,23059.0,22945.5,23062.25,22909.5,144,0.5538112680969931,8.15394641832392,3.25,149.5,-227.5,6.5,299.0,6.5,267.0433091230117,3,2025,7
2025-07-06,22968.5,22964.25,23027.25,22908.25,144,-0.05672520999235875,7.0691989244697995,58.75,60.25,-9.0,117.5,120.5,-227.5,264.16144759358207,6,2025,7
2025-07-07,22840.25,22924.75,22972.0,22809.5,144,-0.2593355344164383,6.637840024250541,131.75,30.75,168.5,263.5,61.5,-9.0,263.7281233132253,0,2025,7
2025-07-08,22909.0,22924.5,22942.5,22843.25,144,-0.18857641159799599,6.341343087435258,33.5,65.75,30.5,67.0,131.5,168.5,264.9733055075151,1,2025,7
2025-07-09,23043.25,23024.5,23066.0,22978.0,144,0.31551232674020824,6.743339481421207,22.75,65.25,-38.0,45.5,130.5,30.5,263.48100400917747,2,2025,7
2025-07-10,23010.75,22864.25,23048.75,22830.75,144,-0.24813358038335842,6.244783549623678,38.0,180.0,-293.5,76.0,360.0,-38.0,261.08144902753196,3,2025,7
2025-07-13,22864.5,22899.0,22903.5,22802.25,144,0.17455624529516545,5.668691865302544,39.0,62.25,68.5,78.0,124.5,-293.5,230.07384970002443,6,2025,7
2025-07-14,23036.5,23174.0,23181.0,22996.25,144,0.39990846781663425,5.756108311113817,144.5,40.25,274.5,289.0,80.5,68.5,220.05599018383805,0,2025,7
2025-07-15,23018.75,23001.0,23045.75,22928.5,144,-0.6390017348950949,5.547010016480836,27.0,90.25,-36.0,54.0,180.5,274.5,211.60640442750497,1,2025,7
2025-07-16,23069.25,23109.0,23151.75,23017.0,144,0.0,5.3414643944982965,82.5,52.25,79.0,165.0,104.5,-36.0,212.4157960104116,2,2025,7
2025-07-17,23260.0,23277.75,23309.5,23245.5,144,0.6818108029133851,5.858342282778817,49.5,14.5,35.0,99.0,29.0,79.0,201.1482563996803,3,2025,7
2025-07-20,23240.0,23289.25,23309.0,23204.5,144,-0.3165168129439233,5.422243847220298,69.0,35.5,98.0,138.0,71.0,35.0,192.35140539620366,6,2025,7
2025-07-21,23338.0,23282.25,23367.75,23267.25,144,0.37839290513301815,5.647921572283465,29.75,70.75,-112.0,59.5,141.5,98.0,168.93460857291547,0,2025,7
2025-07-22,23190.0,23272.0,23283.25,23170.25,144,-0.5354236271738144,4.874536479704927,93.25,19.75,163.5,186.5,39.5,-112.0,142.01142235379282,1,2025,7
2025-07-23,23401.0,23390.25,23422.5,23347.25,144,0.2708337811405004,5.146898888890128,21.5,53.75,-22.0,43.0,107.5,163.5,145.11458947654893,2,2025,7
2025-07-24,23391.25,23374.0,23442.0,23348.75,144,0.010695644733460519,5.193550462889429,50.75,42.5,-35.0,101.5,85.0,-22.0,142.22980848279516,3,2025,7
2025-07-27,23516.0,23526.5,23585.0,23504.75,144,0.26647546071358885,5.211962390465752,69.0,11.25,20.5,138.0,22.5,-35.0,140.47088104319909,6,2025,7
2025-07-28,23505.25,23598.0,23609.25,23503.0,144,0.07987900992629804,5.333920421196692,104.0,2.25,185.0,208.0,4.5,20.5,128.55964210804,0,2025,7
2025-07-29,23451.5,23492.75,23512.0,23448.25,144,-0.5869763302324582,4.996005075903565,60.5,3.25,82.0,121.0,6.5,185.0,133.05014883592997,1,2025,7
2025-07-30,23698.0,23783.5,23848.0,23688.25,144,-0.012772887417644707,4.9266383666218605,150.0,9.75,170.5,300.0,19.5,82.0,133.75884378041565,2,2025,7
2025-07-31,23323.5,23126.75,23347.5,23062.25,144,-1.6580518154351465,4.13947037092941,24.0,261.25,-394.0,48.0,522.5,170.5,137.73142008614928,3,2025,7
2025-08-03,22850.5,23055.5,23077.75,22822.0,144,-0.8987255422130302,1.8749859470111652,227.25,28.5,409.5,454.5,57.0,-394.0,157.7062892982093,6,2025,8
2025-08-04,23352.5,23348.0,23397.25,23312.25,144,0.8768416380700916,3.513530505982976,44.75,40.25,-9.5,89.5,80.5,409.5,179.6428822179685,0,2025,8
2025-08-05,23092.0,23147.0,23227.25,23045.25,144,-0.9208201723861054,2.6206384426548768,135.25,46.75,109.5,270.5,93.5,-9.5,177.4799673647407,1,2025,8
2025-08-06,23416.75,23601.5,23611.25,23385.25,144,1.1049366064202815,3.7312196884620397,194.5,31.5,369.0,389.0,63.0,109.5,178.27938415809444,2,2025,8
2025-08-07,23519.5,23563.25,23583.25,23503.25,144,-0.4194737511122426,3.8774138669850355,63.75,16.25,87.0,127.5,32.5,369.0,191.88441387844304,3,2025,8
2025-08-10,23767.25,23723.0,23773.5,23667.75,144,0.7306168827720949,4.6004803097907665,6.25,99.5,-89.0,12.5,199.0,87.0,173.13328452532244,6,2025,8
2025-08-11,23632.0,23635.5,23676.75,23596.0,144,-0.32573289902280145,4.0602584106956385,44.75,36.0,6.5,89.5,72.0,-89.0,177.08431496115938,0,2025,8
2025-08-12,23947.25,24006.0,24017.0,23921.0,144,0.8469220073315631,5.1388628977630635,69.75,26.25,117.0,139.5,52.5,6.5,170.7646021343569,1,2025,8
2025-08-13,23930.0,23926.25,23964.25,23897.5,144,-0.42109422113165706,4.972978826527208,34.25,32.5,-8.0,68.5,65.0,117.0,169.85678758728963,2,2025,8
2025-08-14,23891.25,23879.75,23962.75,23872.0,144,0.2651074575880541,4.67899324552139,71.5,19.25,-23.5,143.0,38.5,-8.0,170.5522203561742,3,2025,8
2025-08-17,23795.0,23759.0,23882.0,23738.75,144,-0.4328868534144714,3.970631460290397,87.0,56.25,-72.5,174.0,112.5,-23.5,171.48772397371235,6,2025,8
2025-08-18,23799.0,23787.75,23839.75,23730.75,144,0.11780173547200068,3.7494187822122216,40.75,68.25,-23.0,81.5,136.5,-72.5,173.52881415518638,0,2025,8
2025-08-19,23456.0,23432.75,23489.0,23334.25,144,-1.2298790110468194,2.178774816835505,33.0,121.75,-47.0,66.0,243.5,-23.0,170.32888272243682,1,2025,8
2025-08-20,23322.0,23304.5,23369.5,23267.5,144,-0.4311494829407847,1.4252299974909732,47.5,54.5,-35.5,95.0,109.0,-47.0,169.58983801482532,2,2025,8
2025-08-21,23228.0,23252.75,23262.25,23074.25,144,-0.1816403521028409,0.8443729139606448,34.25,153.75,49.0,68.5,307.5,-35.5,169.8831235228935,3,2025,8
2025-08-24,23600.0,23504.0,23610.0,23486.25,144,1.2905790949827578,2.2069590079180523,10.0,113.75,-192.5,20.0,227.5,49.0,168.94169618695756,6,2025,8
2025-08-25,23510.25,23474.25,23520.5,23371.25,144,-0.0021280217909480648,1.74284226514283,10.25,139.0,-72.5,20.5,278.0,-192.5,177.09598014695445,0,2025,8
2025-08-26,23607.25,23596.25,23629.0,23567.5,144,0.4974382462905158,1.9943314381192234,21.75,39.75,-22.5,43.5,79.5,-72.5,174.92751130261433,1,2025,8
2025-08-27,23543.0,23614.75,23662.0,23486.75,144,0.3334536881677064,1.970398796213968,119.0,56.25,143.0,238.0,112.5,-22.5,174.5903683211828,2,2025,8
2025-08-28,23761.0,23646.25,23762.75,23612.0,144,0.5319261436940836,2.4211535424154773,1.75,149.0,-230.0,3.5,298.0,143.0,173.41742309116145,3,2025,8
2025-08-31,23478.5,23485.5,23555.25,23371.5,144,-0.7557500422797236,0.9877314958721017,76.75,107.0,13.5,153.5,214.0,-230.0,156.06699809612792,6,2025,8
2025-09-01,23502.75,23292.0,23511.0,23267.5,144,0.11394615777815531,0.9904066042575987,8.25,235.25,-422.0,16.5,470.5,13.5,126.87466878359653,0,2025,9
2025-09-02,23381.5,23437.75,23444.5,23299.75,144,0.7662254737502927,-0.05345710764844691,63.0,81.75,112.0,126.0,163.5,-422.0,158.64203954351532,1,2025,9
2025-09-03,23456.0,23516.0,23532.5,23430.5,144,0.1216726791470002,0.6114250510950825,76.5,25.5,119.5,153.0,51.0,112.0,158.74805427734245,2,2025,9
2025-09-04,23694.0,23784.0,23792.0,23691.75,144,0.7921551090810386,1.4441471554703211,98.0,2.25,179.5,196.0,4.5,119.5,134.81307477978132,3,2025,9
2025-09-07,23676.5,23781.25,23792.0,23650.5,144,-0.7706967685187083,1.4664570279992573,115.5,26.0,209.0,231.0,52.0,179.5,140.4883025660667,6,2025,9
2025-09-08,23799.75,23844.5,23885.25,23790.75,144,0.08093591347215767,1.8703513774976255,85.5,9.0,89.0,171.0,18.0,209.0,148.88400642252012,0,2025,9
2025-09-09,23900.25,23909.0,23953.75,23874.0,144,0.13530522341094198,2.0406200098760374,53.5,26.25,17.0,107.0,52.5,89.0,150.49933336099937,1,2025,9
2025-09-10,23856.75,23920.0,23942.0,23851.5,144,-0.5198241556763961,1.978682242563501,85.25,5.25,126.0,170.5,10.5,17.0,147.83987381445385,2,2025,9
2025-09-11,24028.0,24010.75,24039.5,23968.75,144,0.144930558451839,2.484743114314658,11.5,59.25,-35.0,23.0,118.5,126.0,150.98006795949124,3,2025,9
2025-09-14,24112.25,24095.75,24159.25,24075.5,144,0.2870156610719432,2.796213047118168,47.0,36.75,-33.5,94.0,73.5,-35.0,151.07940575109905,6,2025,9
2025-09-15,24294.5,24381.75,24403.75,24284.25,144,0.5531945693871387,3.5314348205281787,109.25,10.25,174.0,218.5,20.5,-33.5,150.40912626286294,0,2025,9
2025-09-16,24294.0,24271.75,24313.0,24217.75,144,-0.238249278577074,3.3012152633779435,19.0,76.25,-45.0,38.0,152.5,174.0,155.3849125643527,1,2025,9
2025-09-17,24260.0,24476.25,24490.75,24248.75,144,-0.2018059573942299,2.9659750286237907,230.75,11.25,432.0,461.5,22.5,-45.0,155.34893660808595,2,2025,9
2025-09-18,24470.5,24463.5,24504.75,24411.0,144,0.08491656691527183,3.793834077981706,34.25,59.5,-14.5,68.5,119.0,432.0,181.55515872013854,3,2025,9
2025-09-21,24851.5,24784.25,24876.0,24748.5,144,0.08491656691527183,3.793834077981706,24.5,103.0,-135.0,49.0,206.0,-14.5,181.77017733506509,6,2025,9
2025-09-22,24999.75,25013.75,25026.25,24974.5,144,0.7384571986983834,5.9104096690990815,26.5,25.25,27.5,53.0,50.5,-135.0,178.53581941949193,0,2025,9
2025-09-23,24839.75,24906.0,24913.25,24810.75,144,-0.679972801087958,5.0408703785253195,73.5,29.0,132.0,147.0,58.0,27.5,176.9003194635774,1,2025,9
2025-09-24,24747.0,24706.25,24792.5,24688.5,144,-0.5846895720313494,4.504602688618986,45.5,58.5,-82.0,91.0,117.0,132.0,177.6188186449906,2,2025,9
2025-09-25,24640.0,24616.5,24671.5,24568.25,144,0.22582548369376454,3.913767435149862,31.5,71.75,-47.5,63.0,143.5,-82.0,178.07326995841953,3,2025,9
2025-09-28,24727.25,24872.0,24899.0,24723.75,144,0.28899682610503685,4.1791972359890295,171.75,3.5,289.0,343.5,7.0,-47.5,168.3686646524289,6,2025,9
2025-09-29,24812.0,24794.5,24856.75,24754.25,144,-0.0563351944067203,4.508215259425974,44.75,57.75,-35.5,89.5,115.5,289.0,177.0609915730793,0,2025,9
2025-09-30,24844.5,24746.0,24877.0,24633.75,144,0.3112346648939335,4.626000734129088,32.5,210.75,-197.5,65.0,421.5,-35.5,139.39014491706342,1,2025,9
2025-10-01,25009.5,25095.0,25124.0,25001.0,144,1.0014739435055597,4.94607937031093,114.5,8.5,170.5,229.0,17.0,-197.5,151.58720783412866,2,2025,10
2025-10-02,25105.0,25192.5,25195.25,25073.0,144,-0.22452041049484395,5.194569051368769,90.25,32.0,174.5,180.5,64.0,170.5,153.08975695392058,3,2025,10
2025-10-05,24994.0,25134.5,25139.75,24994.0,144,-0.5440945351821269,4.585433246048942,145.75,0.0,280.5,291.5,0.0,174.5,152.89001034455404,6,2025,10
2025-10-06,25184.0,25189.5,25196.75,25122.75,144,-0.11997184131988803,5.213815830702018,12.75,61.25,10.5,25.5,122.5,280.5,157.3109788887836,0,2025,10
2025-10-07,25055.0,25088.5,25111.25,25026.25,144,-0.7607801959405247,4.498501904069285,56.25,28.75,66.5,112.5,57.5,10.5,157.6418826260797,1,2025,10
2025-10-08,25354.5,25321.0,25393.0,25294.25,144,0.9938098703162757,5.519622538069879,38.5,60.25,-67.5,77.0,120.5,66.5,157.31286919953314,2,2025,10
2025-10-09,25284.75,25256.0,25356.25,25251.25,144,-0.135220498243116,5.2161434231461135,71.5,33.5,-58.0,143.0,67.0,-67.5,159.16562046133598,3,2025,10
2025-10-12,24482.0,24846.0,24945.0,24482.0,144,-3.5969304613196695,1.4172924011059074,463.0,0.0,727.5,926.0,0.0,-58.0,159.91773378505374,6,2025,10
2025-10-13,24905.0,24638.75,25044.5,24586.0,144,0.38671084300949676,3.394768805342996,139.5,319.0,-533.0,279.0,638.0,727.5,218.35000873778185,0,2025,10
2025-10-14,24752.5,24972.0,24991.0,24740.5,144,0.4809546035675849,2.5910699315797148,238.5,12.0,438.5,477.0,24.0,-533.0,257.73096437952495,1,2025,10
2025-10-15,24939.0,25042.0,25057.5,24874.5,144,-0.30997210251076934,3.1331268581217486,118.5,64.5,205.5,237.0,129.0,438.5,270.25379275784445,2,2025,10
2025-10-16,24793.75,24496.75,24858.5,24410.25,144,-0.8564498258152753,2.6247671587519728,64.75,383.5,-594.5,129.5,767.0,205.5,259.1991004695241,3,2025,10
2025-10-19,25067.0,25087.25,25152.75,24956.0,144,1.0228214509510725,3.149999587210117,85.75,111.0,40.0,171.5,222.0,-594.5,298.3564893493052,6,2025,10
2025-10-20,25326.25,25281.75,25368.0,25252.75,144,0.7205772580243908,4.298243154999448,41.75,73.5,-89.5,83.5,147.0,40.0,295.5502495346603,0,2025,10
2025-10-21,25277.0,25272.0,25338.5,25216.0,144,-0.038536026244018196,4.121316540535425,61.5,61.0,-10.5,123.0,122.0,-89.5,297.1176003219139,1,2025,10
2025-10-22,25014.75,25060.0,25128.25,24951.0,144,-0.8885722484440084,2.99617765650404,113.5,63.75,90.0,227.0,127.5,-10.5,296.5411959931581,2,2025,10
2025-10-23,25285.0,25377.0,25394.0,25275.5,144,0.9443861490031402,3.7553883261886245,109.0,9.5,183.5,218.0,19.0,90.0,295.4807623535796,3,2025,10
2025-10-26,25698.5,25839.5,25840.0,25698.5,144,0.16688590893918498,4.672726925806447,141.5,0.0,281.5,283.0,0.0,183.5,296.27176691075545,6,2025,10
2025-10-27,26002.5,25975.5,26018.5,25942.25,144,0.5626410234062629,6.339359407864964,16.0,60.25,-54.5,32.0,120.5,281.5,295.9639513966452,0,2025,10
2025-10-28,26180.25,26237.5,26310.0,26164.75,144,0.41744237375966886,6.948433850000546,129.75,15.5,114.0,259.5,31.0,-54.5,296.29716591002983,1,2025,10
2025-10-29,26160.5,26206.5,26399.5,26139.25,144,0.054252646006247573,7.1927354363249485,239.0,21.25,91.5,478.0,42.5,114.0,290.55688250957706,2,2025,10
2025-10-30,26156.0,26182.25,26219.5,26127.25,144,-0.972220893180098,5.307728502720654,63.5,28.75,52.0,127.0,57.5,91.5,289.6367177853555,3,2025,10
2025-11-02,26026.0,26138.5,26163.25,26012.5,144,-0.7881905016364987,5.561795140406889,137.25,13.5,224.5,274.5,27.0,52.0,288.4883195665221,6,2025,11
2025-11-03,26105.5,25757.25,26105.5,25644.75,144,-0.47835491647847395,5.820218398518939,0.0,460.75,-697.0,0.0,921.5,224.5,286.4870990022706,0,2025,11
2025-11-04,25545.0,25413.0,25574.5,25282.75,144,-0.6293339548977372,3.4943582738842682,29.5,262.25,-264.5,59.0,524.5,-697.0,332.3909981601408,1,2025,11
2025-11-05,25732.0,25752.0,25777.25,25616.75,144,0.7791012929557972,3.967559173106272,45.25,115.25,39.5,90.5,230.5,-264.5,338.171494760308,2,2025,11
2025-11-06,25311.0,25219.0,25354.75,25162.0,144,-1.6154632650080325,1.884884480514737,43.75,149.0,-184.5,87.5,298.0,39.5,337.8274347324307,3,2025,11
2025-11-09,25319.75,25529.75,25569.5,25268.75,144,0.21405601298274402,1.3873679172075715,249.75,51.0,419.5,499.5,102.0,-184.5,340.3292136802401,6,2025,11
2025-11-10,25721.0,25621.25,25768.75,25596.25,144,0.6813109362151959,3.4126828840608026,47.75,124.75,-200.0,95.5,249.5,419.5,311.57362059813664,0,2025,11
2025-11-11,25676.5,25797.0,25830.5,25629.25,144,0.16402886126869465,2.9706297479719312,154.0,47.25,240.5,308.0,94.5,-200.0,290.47232407345035,1,2025,11
2025-11-12,25626.25,25597.0,25721.75,25502.0,144,-0.5925480536105643,2.6906569064308217,95.5,124.25,-59.0,191.0,248.5,240.5,277.9994367658058,2,2025,11
2025-11-13,25100.0,24943.75,25155.75,24900.0,144,-1.4807328106447915,0.45112962497910747,55.75,200.0,-313.0,111.5,400.0,-59.0,273.6838300225088,3,2025,11
2025-11-16,25144.0,25199.25,25362.0,25021.5,144,1.550191625122599,0.35948892052188874,218.0,122.5,110.0,436.0,245.0,-313.0,248.61269815560613,6,2025,11
2025-11-17,24904.75,24825.5,24959.75,24603.75,144,-0.4390395135562164,-0.6071081412874269,55.0,301.0,-159.0,110.0,602.0,110.0,249.76664898934848,0,2025,11
2025-11-18,24547.0,24700.0,24713.25,24446.5,144,-0.5390753795272762,-1.8784186401071268,166.25,100.5,305.5,332.5,201.0,-159.0,251.53557219396896,1,2025,11
2025-11-19,24968.75,25113.5,25209.0,24950.5,144,0.46219639791553746,-1.3891351163681565,240.25,18.25,289.0,480.5,36.5,305.5,260.90709553402337,2,2025,11
2025-11-20,24096.75,24092.0,24237.75,23904.0,144,-4.260994595666611,-3.752523121804485,141.0,192.75,-10.0,282.0,385.5,289.0,267.78140510695033,3,2025,11
2025-11-23,24449.75,24401.5,24563.25,24361.25,144,0.4586255694084329,-3.0710689241391864,113.5,88.5,-97.0,227.0,177.0,-10.0,265.0822811684585,6,2025,11
2025-11-24,24973.25,24887.0,24986.75,24821.75,144,1.6852042532801814,-0.657832356332233,13.5,151.5,-173.0,27.0,303.0,-97.0,258.1983567867318,0,2025,11
2025-11-25,25070.0,25196.75,25236.0,25061.75,144,0.8951290896838993,-0.146221677637437,166.0,8.25,253.0,332.0,16.5,-173.0,260.6783610020917,1,2025,11
2025-11-26,25316.75,25317.5,25339.5,25292.75,144,0.29339465545952237,0.6358566161829726,22.75,24.0,1.0,45.5,48.0,253.0,266.055475022548,2,2025,11
2025-11-30,25484.0,25313.25,25542.25,25193.5,144,0.49389775034995864,1.2179436132876642,58.25,290.5,-342.0,116.5,581.0,1.0,265.06696646418675,6,2025,11
2025-12-01,25422.75,25489.25,25499.75,25324.0,144,0.5820687197457985,0.8559859859541996,77.0,98.75,132.5,154.0,197.5,-342.0,274.5983801750055,0,2025,12
2025-12-02,25613.5,25624.75,25678.5,25575.25,144,0.42267748041071584,1.5810938537883068,65.0,38.25,22.0,130.0,76.5,132.5,270.8410038050097,1,2025,12
2025-12-03,25649.75,25644.0,25693.5,25602.75,144,0.6363992939792062,1.7341666172678405,43.75,47.0,-12.0,87.5,94.0,22.0,221.6576589318715,2,2025,12
2025-12-04,25631.0,25716.25,25755.5,25608.5,144,-0.3276712009100846,1.5360459401330573,124.5,22.5,170.0,249.0,45.0,-12.0,212.78121330804112,3,2025,12
2025-12-07,25748.5,25793.5,25821.0,25700.0,144,0.18010299944508645,1.8455598348602331,72.5,48.5,89.5,145.0,97.0,170.0,215.61382846727568,6,2025,12
2025-12-08,25713.0,25668.0,25729.5,25601.0,144,-0.47593199309849954,1.5520576568421651,16.5,112.0,-90.5,33.0,224.0,89.5,210.60457303726932,0,2025,12
2025-12-09,25681.0,25650.5,25746.25,25615.75,144,0.3288606977311481,1.6228098787983036,65.25,65.25,-61.5,130.5,130.5,-90.5,191.3908837816912,1,2025,12
2025-12-10,25777.75,25597.5,25792.5,25382.0,144,0.5965551862285423,1.943728002544609,14.75,395.75,-361.0,29.5,791.5,-61.5,185.9004685591898,2,2025,12
2025-12-11,25719.5,25584.0,25733.75,25562.25,144,0.27980345513396454,1.5572192521816852,14.25,157.25,-271.5,28.5,314.5,-361.0,195.85383076752876,3,2025,12
2025-12-14,25214.5,25336.75,25342.5,25131.25,144,-1.3673842662780378,-0.4520286005079921,128.0,83.25,244.0,256.0,166.5,-271.5,203.94752937175315,6,2025,12
2025-12-15,25100.0,24998.25,25123.0,24826.0,144,-1.2722370906801062,-0.9398272066924895,23.0,274.0,-204.0,46.0,548.0,244.0,200.68362768560027,0,2025,12
2025-12-16,25100.0,25239.75,25249.0,25025.5,144,0.5692447752533525,-0.7619706872386001,149.0,74.5,279.0,298.0,149.0,-204.0,204.04014697835171,1,2025,12
2025-12-17,24740.0,24852.75,24872.25,24674.5,144,-2.062050136510296,-2.5645452600567054,132.25,65.5,225.0,264.5,131.0,279.0,211.01609442235244,2,2025,12
2025-12-18,24987.5,25127.25,25161.75,24976.5,144,-0.11478191436271601,-1.1335240289746196,174.25,11.0,279.0,348.5,22.0,225.0,205.74779368261318,3,2025,12
2025-12-21,25635.0,25707.5,25725.75,25631.5,144,-0.11478191436271601,-1.1335240289746196,90.75,3.5,144.5,181.5,7.0,279.0,205.02996411307916,6,2025,12
2025-12-22,25701.25,25706.25,25738.5,25653.75,144,-0.35782859137720724,1.4091062422563638,37.25,47.5,9.5,74.5,95.0,144.5,207.38662723978788,0,2025,12
