date,Sarah baseline,P4 · 1h reference,P4 · no BOS,P4 · normal RVOL,P4 · low impulse volume,P4 · first Sarah test,P4 · first physical touch,P4 · width ≤0.5 ATR,P4 · opposing room,P5 · first touch + opposing,P5 · first touch + width,P5 · first touch + low volume
2024-11-08,-24640.5,-4232.5,2334.5,3120.0,5333.5,5239.0,5110.0,-55.0,2764.5,6274.0,-1669.0,2807.5
2024-11-09,-24640.5,-4232.5,2334.5,3120.0,5333.5,5239.0,5110.0,-55.0,2764.5,6274.0,-1669.0,2807.5
2024-11-10,-24640.5,-4232.5,2334.5,3120.0,5333.5,5239.0,5110.0,-55.0,2764.5,6274.0,-1669.0,2807.5
2024-11-11,-24871.0,-4501.0,2089.5,2945.0,5207.0,5027.0,4992.0,-173.0,2534.0,6194.0,-1787.0,2775.0
2024-11-12,-24827.5,-4702.5,1888.0,2829.0,5207.0,4825.5,4840.0,-249.5,2440.5,6100.5,-1863.5,2775.0
2024-11-13,-24507.0,-4406.0,2184.5,2965.5,5207.0,5225.5,5040.0,-89.5,2737.0,6300.5,-1663.5,2775.0
2024-11-14,-24887.5,-4608.5,2025.0,2763.0,5102.0,5056.5,4871.0,-187.0,2555.5,6152.5,-1727.5,2670.0
2024-11-15,-25416.5,-4959.0,1874.5,2612.5,5102.0,4906.0,4720.5,-337.5,2405.0,6002.0,-1878.0,2670.0
2024-11-16,-25416.5,-4959.0,1874.5,2612.5,5102.0,4906.0,4720.5,-337.5,2405.0,6002.0,-1878.0,2670.0
2024-11-17,-25416.5,-4959.0,1874.5,2612.5,5102.0,4906.0,4720.5,-337.5,2405.0,6002.0,-1878.0,2670.0
2024-11-18,-25321.5,-4864.0,1969.5,2612.5,5102.0,5001.0,4815.5,-165.5,2500.0,6097.0,-1678.0,2670.0
2024-11-19,-25492.5,-4901.5,2131.5,2663.5,5102.0,5001.5,4816.0,-3.5,2462.5,6097.5,-1478.0,2670.0
2024-11-20,-24937.5,-4936.5,2096.5,2663.5,5102.0,4966.5,4781.0,-38.5,2427.5,6062.5,-1513.0,2670.0
2024-11-21,-25055.0,-5326.0,1707.0,2591.0,5102.0,4577.0,4391.5,-228.0,2305.5,5940.5,-1702.5,2670.0
2024-11-22,-24873.0,-5449.0,1643.5,2531.5,5102.0,4454.0,4268.5,-351.0,2246.0,5881.0,-1825.5,2670.0
2024-11-23,-24873.0,-5449.0,1643.5,2531.5,5102.0,4454.0,4268.5,-351.0,2246.0,5881.0,-1825.5,2670.0
2024-11-24,-24873.0,-5449.0,1643.5,2531.5,5102.0,4454.0,4268.5,-351.0,2246.0,5881.0,-1825.5,2670.0
2024-11-25,-24680.0,-5306.0,1643.5,2685.5,5091.0,4643.0,4457.5,-362.0,2389.0,6070.0,-1836.5,2659.0
2024-11-26,-24384.0,-5612.0,1529.0,2588.5,5291.0,4472.5,4287.0,-259.0,2333.0,6014.0,-1733.5,2859.0
2024-11-27,-24607.0,-5466.0,1675.0,2588.5,5237.0,4618.5,4487.0,-113.0,2279.0,6014.0,-1533.5,2859.0
2024-11-28,-24692.5,-5510.5,1675.0,2575.5,5237.0,4574.0,4442.5,-126.0,2234.5,5969.5,-1546.5,2859.0
2024-11-29,-25092.5,-5630.5,1611.5,2497.0,5237.0,4495.5,4364.0,-189.5,2114.5,5891.0,-1568.5,2859.0
2024-11-30,-25092.5,-5630.5,1611.5,2497.0,5237.0,4495.5,4364.0,-189.5,2114.5,5891.0,-1568.5,2859.0
2024-12-01,-25093.5,-5637.5,1604.5,2490.0,5237.0,4488.5,4357.0,-189.5,2107.5,5884.0,-1568.5,2859.0
2024-12-02,-25132.0,-5692.0,1550.0,2470.5,5199.0,4434.0,4302.5,-255.5,2053.0,5829.5,-1634.5,2821.0
2024-12-03,-25342.0,-5774.5,1467.5,2470.5,5199.0,4471.0,4339.5,-255.5,1970.5,5866.5,-1634.5,2821.0
2024-12-04,-25165.5,-5598.0,1467.5,2670.5,5199.0,4647.5,4516.0,-279.0,2147.0,6043.0,-1658.0,2821.0
2024-12-05,-25285.5,-5718.0,1430.5,2636.5,5150.0,4527.5,4396.0,-316.0,2061.0,5957.0,-1695.0,2772.0
2024-12-06,-25461.5,-5843.0,1326.5,2588.0,5150.0,4402.5,4271.0,-358.5,1942.0,5838.0,-1737.5,2772.0
2024-12-07,-25461.5,-5843.0,1326.5,2588.0,5150.0,4402.5,4271.0,-358.5,1942.0,5838.0,-1737.5,2772.0
2024-12-08,-25461.5,-5843.0,1326.5,2588.0,5150.0,4402.5,4271.0,-358.5,1942.0,5838.0,-1737.5,2772.0
2024-12-09,-25560.5,-5913.5,1256.0,2545.5,5107.5,4332.0,4200.5,-429.0,2114.0,5767.5,-1808.0,2729.5
2024-12-10,-25417.5,-5646.5,1404.0,2519.0,5107.5,4624.5,4493.0,-162.0,2381.0,6060.0,-1515.5,2729.5
2024-12-11,-25310.0,-5528.5,1522.0,2637.0,5307.5,4742.5,4611.0,-213.5,2499.0,6178.0,-1567.0,2929.5
2024-12-12,-25089.5,-5151.5,1403.5,3037.0,5307.5,4824.0,4692.5,-236.5,2876.0,6355.0,-1590.0,2929.5
2024-12-13,-25248.5,-5310.5,1310.0,2850.5,5307.5,4665.0,4533.5,-309.5,2656.0,6135.0,-1663.0,2929.5
2024-12-14,-25248.5,-5310.5,1310.0,2850.5,5307.5,4665.0,4533.5,-309.5,2656.0,6135.0,-1663.0,2929.5
2024-12-15,-25248.5,-5310.5,1310.0,2850.5,5307.5,4665.0,4533.5,-309.5,2656.0,6135.0,-1663.0,2929.5
2024-12-16,-25267.0,-5329.0,1291.5,2850.5,5307.5,4646.5,4515.0,-328.0,2637.5,6116.5,-1681.5,2929.5
2024-12-17,-25231.0,-5416.5,1204.0,2850.5,5307.5,4559.0,4427.5,-415.5,2550.0,6029.0,-1769.0,2929.5
2024-12-18,-25222.0,-5737.5,935.5,2691.0,5104.0,4357.0,4225.5,-480.5,2229.0,5827.0,-1834.0,2845.0
2024-12-19,-24677.5,-5193.0,1080.0,2691.0,5104.0,4701.5,4570.0,-136.0,2773.5,6171.5,-1689.5,2845.0
2024-12-20,-24634.0,-5149.5,1123.5,2691.0,5104.0,4901.5,4770.0,-136.0,2817.0,6371.5,-1689.5,2845.0
2024-12-21,-24634.0,-5149.5,1123.5,2691.0,5104.0,4901.5,4770.0,-136.0,2817.0,6371.5,-1689.5,2845.0
2024-12-22,-24634.0,-5149.5,1123.5,2691.0,5104.0,4901.5,4770.0,-136.0,2817.0,6371.5,-1689.5,2845.0
2024-12-23,-24200.5,-4716.0,1557.0,2691.0,5192.5,5273.5,5142.0,-112.0,2815.0,6543.5,-1554.0,3045.0
2024-12-24,-24000.5,-4516.0,1757.0,2891.0,5192.5,5473.5,5342.0,88.0,3015.0,6743.5,-1354.0,3045.0
2024-12-25,-24127.5,-4516.0,1757.0,2891.0,5192.5,5473.5,5342.0,88.0,3015.0,6743.5,-1354.0,3045.0
2024-12-26,-23592.0,-4597.0,1676.0,2891.0,5192.5,5392.5,5261.0,88.0,2934.0,6662.5,-1354.0,3045.0
2024-12-27,-23466.0,-4471.0,1876.0,2817.0,5192.5,5518.5,5461.0,288.0,3060.0,6862.5,-1154.0,3045.0
2024-12-28,-23466.0,-4471.0,1876.0,2817.0,5192.5,5518.5,5461.0,288.0,3060.0,6862.5,-1154.0,3045.0
2024-12-29,-23466.0,-4471.0,1876.0,2817.0,5192.5,5518.5,5461.0,288.0,3060.0,6862.5,-1154.0,3045.0
2024-12-30,-23865.0,-4670.0,1677.0,2618.0,4993.5,5319.5,5262.0,488.0,2861.0,6663.5,-954.0,2846.0
2024-12-31,-23943.5,-4694.5,1724.5,2763.5,4993.5,5295.0,5335.5,612.5,2836.5,6737.0,-808.5,2846.0
2025-01-01,-23943.5,-4694.5,1724.5,2763.5,4993.5,5295.0,5335.5,612.5,2836.5,6737.0,-808.5,2846.0
2025-01-02,-24101.5,-4852.5,1566.5,2694.0,4924.0,5137.0,5177.5,543.0,2678.5,6579.0,-878.0,2776.5
2025-01-03,-24356.0,-5107.0,1472.0,2532.0,4856.5,4940.0,4980.5,381.0,2584.0,6542.0,-982.5,2709.0
2025-01-04,-24356.0,-5107.0,1472.0,2532.0,4856.5,4940.0,4980.5,381.0,2584.0,6542.0,-982.5,2709.0
2025-01-05,-24356.0,-5107.0,1472.0,2532.0,4856.5,4940.0,4980.5,381.0,2584.0,6542.0,-982.5,2709.0
2025-01-06,-24390.0,-5141.0,1438.0,2532.0,4856.5,4906.0,4980.5,347.0,2550.0,6542.0,-982.5,2709.0
2025-01-07,-24434.5,-5185.5,1593.5,2532.0,4625.0,4906.0,4980.5,502.5,2223.0,6259.5,-782.5,2477.5
2025-01-08,-24575.0,-5069.5,1742.0,2604.5,4625.0,5022.0,5096.5,823.5,2463.0,6499.5,-461.5,2477.5
2025-01-09,-24333.5,-4869.5,1942.0,2804.5,4625.0,5022.0,5096.5,1023.5,2663.0,6499.5,-461.5,2477.5
2025-01-10,-24003.5,-4974.0,1837.5,2731.5,4552.0,4917.5,4996.0,992.0,2631.5,6472.0,-489.0,2404.5
2025-01-11,-24003.5,-4974.0,1837.5,2731.5,4552.0,4917.5,4996.0,992.0,2631.5,6472.0,-489.0,2404.5
2025-01-12,-24003.5,-4974.0,1837.5,2731.5,4552.0,4917.5,4996.0,992.0,2631.5,6472.0,-489.0,2404.5
2025-01-13,-24266.0,-5152.0,1659.5,2708.5,4552.0,4739.5,4866.5,1120.5,2453.5,6342.5,-312.0,2404.5
2025-01-14,-23466.0,-4752.0,2059.5,2708.5,4552.0,4939.5,5066.5,1120.5,2853.5,6542.5,-312.0,2404.5
2025-01-15,-23648.5,-4668.5,2161.0,2708.5,4752.0,5062.0,5189.0,1204.0,2937.0,6665.0,-189.5,2604.5
2025-01-16,-23192.5,-4412.5,2417.0,3040.5,4752.0,5318.0,5445.0,1336.0,3193.0,6921.0,-57.5,2604.5
2025-01-17,-23205.0,-4390.5,2451.5,3062.5,4739.5,5505.5,5632.5,1480.0,3337.0,7108.5,130.0,2592.0
2025-01-18,-23205.0,-4390.5,2451.5,3062.5,4739.5,5505.5,5632.5,1480.0,3337.0,7108.5,130.0,2592.0
2025-01-19,-23205.0,-4390.5,2451.5,3062.5,4739.5,5505.5,5632.5,1480.0,3337.0,7108.5,130.0,2592.0
2025-01-20,-23316.0,-4501.5,2302.0,3101.0,4590.0,5692.5,5819.5,1480.0,3226.0,7295.5,130.0,2442.5
2025-01-21,-22583.0,-4448.5,2192.5,2991.5,4590.0,5783.0,5910.0,1457.0,3302.0,7409.0,107.0,2442.5
2025-01-22,-22482.0,-4339.0,2336.0,3118.0,4761.5,5892.5,6048.0,1600.5,3445.5,7592.0,290.0,2642.5
2025-01-23,-22614.0,-4448.5,2249.0,3031.0,4733.0,5783.0,5938.5,1514.0,3336.0,7482.5,203.5,2614.0
2025-01-24,-22741.5,-4576.0,2185.5,2853.5,4733.0,5655.5,5811.0,1450.5,3272.5,7419.0,140.0,2614.0
2025-01-25,-22741.5,-4576.0,2185.5,2853.5,4733.0,5655.5,5811.0,1450.5,3272.5,7419.0,140.0,2614.0
2025-01-26,-22941.5,-4576.0,2185.5,2853.5,4733.0,5655.5,5811.0,1450.5,3272.5,7419.0,140.0,2614.0
2025-01-27,-23653.5,-5000.5,1761.0,2776.0,4642.0,5286.5,5442.0,1260.5,2848.0,7050.0,47.5,2578.5
2025-01-28,-23627.0,-4939.5,1904.0,2776.0,4642.0,5404.5,5560.0,1403.5,2909.0,7168.0,247.5,2578.5
2025-01-29,-23002.0,-4640.5,2165.5,2910.5,4842.0,5781.5,5937.0,1441.0,2946.5,7271.0,350.5,2778.5
2025-01-30,-23052.0,-4728.5,2077.5,3175.5,4539.5,6028.5,6184.0,1390.5,2658.5,7318.0,300.0,2676.0
2025-01-31,-23179.5,-4774.0,2055.0,3175.5,4539.5,5983.0,6138.5,1345.0,2813.0,7272.5,254.5,2676.0
2025-02-01,-23179.5,-4774.0,2055.0,3175.5,4539.5,5983.0,6138.5,1345.0,2813.0,7272.5,254.5,2676.0
2025-02-02,-23236.0,-4830.5,1998.5,3175.5,4539.5,5926.5,6082.0,1288.5,2756.5,7216.0,198.0,2676.0
2025-02-03,-23618.0,-5012.5,1904.0,3175.5,4452.0,5744.5,5900.0,1106.5,2662.0,7121.5,16.0,2588.5
2025-02-04,-23870.5,-5065.0,1851.5,3175.5,4452.0,5692.0,5847.5,1054.0,2609.5,7069.0,-36.5,2588.5
2025-02-05,-23323.5,-5029.5,1887.0,3375.5,4287.5,5727.5,5883.0,1001.0,2445.0,6904.5,-89.5,2424.0
2025-02-06,-23213.0,-4919.0,1833.0,3321.5,4287.5,5838.0,6029.0,1111.5,2555.5,7050.5,56.5,2424.0
2025-02-07,-23668.0,-5189.0,1606.0,3259.0,4287.5,5611.0,5802.0,1239.0,2683.0,7221.0,227.0,2424.0
2025-02-08,-23668.0,-5189.0,1606.0,3259.0,4287.5,5611.0,5802.0,1239.0,2683.0,7221.0,227.0,2424.0
2025-02-09,-23468.0,-4989.0,1806.0,3459.0,4287.5,5611.0,5802.0,1239.0,2883.0,7221.0,227.0,2424.0
2025-02-10,-23427.0,-4699.0,1806.0,3659.0,4210.5,5901.0,6092.0,1439.0,3083.0,7421.0,427.0,2347.0
2025-02-11,-23403.5,-4573.5,1975.0,3641.5,4210.5,6057.5,6248.5,1564.5,3252.0,7621.0,583.5,2347.0
2025-02-12,-23027.5,-4213.0,2375.0,3641.5,4210.5,6218.0,6409.0,1564.5,3252.0,7621.0,583.5,2347.0
2025-02-13,-23494.0,-4040.5,2347.5,3507.0,4076.0,6071.0,6262.0,1497.0,3003.5,7581.0,543.5,2240.0
2025-02-14,-23568.0,-4114.5,2273.5,3507.0,4076.0,5997.0,6188.0,1481.5,2929.5,7507.0,528.0,2240.0
2025-02-15,-23568.0,-4114.5,2273.5,3507.0,4076.0,5997.0,6188.0,1481.5,2929.5,7507.0,528.0,2240.0
2025-02-16,-23661.5,-4208.0,2180.0,3507.0,4076.0,5903.5,6094.5,1481.5,2929.5,7507.0,528.0,2240.0
2025-02-17,-23648.5,-4209.0,2180.0,3469.0,4076.0,5902.5,6093.5,1480.5,2928.5,7506.0,527.0,2240.0
2025-02-18,-23868.5,-4429.0,2073.5,3368.0,4013.5,5742.5,5933.5,1396.5,2708.5,7346.0,443.0,2177.5
2025-02-19,-23600.5,-4161.0,1967.5,3689.0,4013.5,5849.0,6040.0,1396.5,2976.5,7493.0,443.0,2177.5
2025-02-20,-23703.0,-4317.0,1811.5,3586.5,3857.5,5693.0,5884.0,1543.0,2874.0,7390.5,589.5,2021.5
2025-02-21,-23950.5,-4475.0,1689.5,3525.0,3857.5,5535.0,5751.5,1459.5,2716.0,7258.0,531.5,2021.5
2025-02-22,-23950.5,-4475.0,1689.5,3525.0,3857.5,5535.0,5751.5,1459.5,2716.0,7258.0,531.5,2021.5
2025-02-23,-24022.0,-4546.5,1689.5,3453.5,3857.5,5463.5,5680.0,1459.5,2644.5,7186.5,531.5,2021.5
2025-02-24,-24284.5,-4409.0,1827.0,3453.5,4057.5,5601.0,5817.5,1397.0,2982.0,7324.0,469.0,2221.5
2025-02-25,-24335.0,-3882.5,2128.0,3453.5,4057.5,5727.5,5944.0,2098.0,3483.0,7425.0,770.0,2221.5
2025-02-26,-24205.0,-4085.5,1962.5,3274.5,4033.5,5524.5,5791.5,1986.0,3371.0,7363.5,708.5,2197.5
2025-02-27,-24220.5,-3921.5,1958.5,3167.5,3904.5,5763.5,6030.5,2079.0,3335.0,7402.5,876.5,2068.5
2025-02-28,-24366.5,-4067.5,1772.5,2967.5,3654.5,5245.0,5898.0,2133.0,3266.5,7375.0,944.0,1963.5
2025-03-01,-24366.5,-4067.5,1772.5,2967.5,3654.5,5245.0,5898.0,2133.0,3266.5,7375.0,944.0,1963.5
2025-03-02,-24366.5,-4067.5,1772.5,2967.5,3654.5,5245.0,5898.0,2133.0,3266.5,7375.0,944.0,1963.5
2025-03-03,-24869.0,-4679.5,1607.0,2876.0,3706.5,4833.0,5486.0,2024.0,2764.0,7072.5,926.5,2015.5
2025-03-04,-24311.0,-4811.5,1620.0,3131.0,3906.5,4301.0,4954.0,1900.5,2832.0,6740.5,803.0,2015.5
2025-03-05,-24637.5,-4738.0,1693.5,3131.0,4106.5,4374.5,5027.5,1774.0,2705.5,6614.0,676.5,2215.5
2025-03-06,-25089.0,-4829.5,1602.0,2933.0,4306.5,3976.5,4629.5,1774.0,2412.0,6614.0,676.5,2215.5
2025-03-07,-25212.0,-4874.5,1557.0,2888.0,4306.5,3931.5,4584.5,1729.0,2367.0,6569.0,631.5,2215.5
2025-03-08,-25212.0,-4874.5,1557.0,2888.0,4306.5,3931.5,4584.5,1729.0,2367.0,6569.0,631.5,2215.5
2025-03-09,-25212.0,-4874.5,1557.0,2888.0,4306.5,3931.5,4584.5,1729.0,2367.0,6569.0,631.5,2215.5
2025-03-10,-24812.0,-4597.5,1757.0,3019.5,4438.0,4277.0,4930.0,2006.0,2644.0,6914.5,977.0,2415.5
2025-03-11,-25207.0,-4446.0,1908.5,3171.0,4438.0,4428.5,5081.5,1904.5,2795.5,7066.0,875.5,2415.5
2025-03-12,-25333.5,-4572.5,1855.5,3097.5,4385.0,4302.0,4955.0,1778.0,2669.0,6939.5,749.0,2362.5
2025-03-13,-25133.5,-4068.0,1760.0,3202.0,4785.0,4606.5,5259.5,1682.5,3069.0,7139.5,653.5,2562.5
2025-03-14,-25751.5,-4286.0,1677.5,2984.0,4785.0,4524.0,5177.0,1600.0,2986.5,7057.0,571.0,2562.5
2025-03-15,-25751.5,-4286.0,1677.5,2984.0,4785.0,4524.0,5177.0,1600.0,2986.5,7057.0,571.0,2562.5
2025-03-16,-25751.5,-4286.0,1677.5,2984.0,4785.0,4524.0,5177.0,1600.0,2986.5,7057.0,571.0,2562.5
2025-03-17,-25810.5,-4345.0,1684.0,2984.0,4919.5,4465.0,5118.0,1534.5,2921.0,6991.5,505.5,2697.0
2025-03-18,-25277.0,-4375.5,1777.0,2984.0,4675.5,4457.0,5110.0,1450.0,3175.5,7148.0,421.0,2573.5
2025-03-19,-25730.0,-4438.5,1583.5,2984.0,4606.0,4394.0,5089.5,1187.0,3024.5,6997.0,200.5,2504.0
2025-03-20,-25615.0,-4275.5,1593.5,3031.0,4806.0,4557.0,5252.5,1256.0,3187.5,7160.0,269.5,2704.0
2025-03-21,-25687.0,-4276.5,1291.0,2728.5,4806.0,4776.0,5271.5,1098.5,3108.0,6979.0,112.0,2704.0
2025-03-22,-25687.0,-4276.5,1291.0,2728.5,4806.0,4776.0,5271.5,1098.5,3108.0,6979.0,112.0,2704.0
2025-03-23,-25687.0,-4276.5,1291.0,2728.5,4806.0,4776.0,5271.5,1098.5,3108.0,6979.0,112.0,2704.0
2025-03-24,-25799.5,-4389.0,1178.5,2728.5,4806.0,4681.0,5176.5,986.0,2995.5,6884.0,17.0,2704.0
2025-03-25,-25953.5,-4507.5,1080.5,2728.5,4806.0,4562.5,5058.0,943.5,2899.0,6787.5,-25.5,2704.0
2025-03-26,-25786.0,-4340.0,1248.0,2928.5,4806.0,4730.0,5225.5,911.0,3066.5,6955.0,-58.0,2704.0
2025-03-27,-25838.5,-4394.0,1194.0,2874.5,4806.0,4676.0,5171.5,857.0,3012.5,6901.0,-112.0,2704.0
2025-03-28,-25878.0,-4724.0,1194.0,2674.5,5006.0,4676.0,5171.5,1057.0,2882.5,7101.0,88.0,2904.0
2025-03-29,-25878.0,-4724.0,1194.0,2674.5,5006.0,4676.0,5171.5,1057.0,2882.5,7101.0,88.0,2904.0
2025-03-30,-25878.0,-4724.0,1194.0,2674.5,5006.0,4676.0,5171.5,1057.0,2882.5,7101.0,88.0,2904.0
2025-03-31,-26257.0,-5103.0,946.5,2469.5,4923.0,4297.0,4792.5,983.5,2503.5,6722.0,14.5,2821.0
2025-04-01,-26540.5,-5386.5,725.0,2469.5,4823.5,4013.5,4509.0,799.5,2220.0,6438.5,-169.5,2721.5
2025-04-02,-26608.0,-5454.0,725.0,2202.0,4823.5,3946.0,4509.0,932.0,2152.5,6438.5,30.5,2721.5
2025-04-03,-27100.0,-5546.0,633.0,2202.0,4823.5,3854.0,4417.0,840.0,2060.5,6346.5,-61.5,2721.5
2025-04-04,-27300.0,-5346.0,833.0,2202.0,5223.5,3854.0,4417.0,840.0,1860.5,6146.5,-61.5,2921.5
2025-04-05,-27300.0,-5346.0,833.0,2202.0,5223.5,3854.0,4417.0,840.0,1860.5,6146.5,-61.5,2921.5
2025-04-06,-27500.0,-5346.0,833.0,2202.0,5223.5,3854.0,4417.0,840.0,1860.5,6146.5,-61.5,2921.5
2025-04-07,-28300.0,-6146.0,433.0,2202.0,5223.5,3454.0,4017.0,640.0,1260.5,5946.5,-261.5,2921.5
2025-04-08,-28398.0,-6125.0,180.5,2202.0,5223.5,3454.0,4017.0,861.0,1481.5,6146.5,-61.5,2921.5
2025-04-09,-27845.0,-5638.0,467.5,2202.0,5623.5,3906.0,4617.0,1461.0,1968.5,6746.5,338.5,3121.5
2025-04-10,-27645.0,-5438.0,667.5,2202.0,5623.5,4306.0,5017.0,1661.0,2168.5,7146.5,738.5,3121.5
2025-04-11,-28045.0,-5238.0,867.5,2202.0,5623.5,4506.0,5217.0,1861.0,2368.5,7146.5,738.5,3121.5
2025-04-12,-28045.0,-5238.0,867.5,2202.0,5623.5,4506.0,5217.0,1861.0,2368.5,7146.5,738.5,3121.5
2025-04-13,-28045.0,-5238.0,867.5,2402.0,5823.5,4506.0,5217.0,2061.0,2568.5,7346.5,938.5,3321.5
2025-04-14,-27525.0,-4718.0,1267.5,2802.0,6023.5,4626.0,5337.0,2181.0,2888.5,7266.5,858.5,3321.5
2025-04-15,-27465.5,-4576.0,1209.5,2744.0,6023.5,4568.0,5279.0,2123.0,2830.5,7208.5,800.5,3321.5
2025-04-16,-27867.0,-4577.5,1208.0,2744.0,6023.5,4696.0,5407.0,2051.0,2830.5,7208.5,728.5,3321.5
2025-04-17,-27392.0,-4102.5,1683.0,3019.0,6023.5,5296.0,6007.0,2126.0,3030.5,7408.5,928.5,3321.5
2025-04-18,-27392.0,-4102.5,1683.0,3019.0,6023.5,5296.0,6007.0,2126.0,3030.5,7408.5,928.5,3321.5
2025-04-19,-27392.0,-4102.5,1683.0,3019.0,6023.5,5296.0,6007.0,2126.0,3030.5,7408.5,928.5,3321.5
2025-04-20,-27592.0,-4302.5,1483.0,3019.0,6023.5,5296.0,6007.0,2126.0,3030.5,7408.5,928.5,3321.5
2025-04-21,-27726.0,-4436.5,1349.0,2962.0,6023.5,5162.0,5873.0,1992.0,2896.5,7274.5,794.5,3321.5
2025-04-22,-28253.5,-4564.0,1428.0,2877.5,6023.5,5128.5,5839.5,1880.5,2853.5,7325.5,683.0,3321.5
2025-04-23,-28453.0,-4563.5,1428.5,2732.0,5878.0,5183.0,5894.0,2026.5,2799.5,7380.0,883.0,3176.0
2025-04-24,-28371.0,-4481.5,1449.0,2690.5,5878.0,5444.5,6155.5,2195.0,2681.5,7641.5,1283.0,3176.0
2025-04-25,-28601.0,-4581.0,1449.0,2591.0,5878.0,5345.0,6056.0,2195.0,2681.5,7641.5,1283.0,3176.0
2025-04-26,-28601.0,-4581.0,1449.0,2591.0,5878.0,5345.0,6056.0,2195.0,2681.5,7641.5,1283.0,3176.0
2025-04-27,-28601.0,-4581.0,1449.0,2591.0,5878.0,5345.0,6056.0,2195.0,2681.5,7641.5,1283.0,3176.0
2025-04-28,-28532.0,-4442.0,1538.5,2530.0,5878.0,5472.0,6183.0,2195.0,2420.5,7368.5,1283.0,3176.0
2025-04-29,-28417.5,-4327.5,1481.5,2387.5,5878.0,5329.5,6040.5,2138.0,2735.0,7226.0,1226.0,3176.0
2025-04-30,-28992.5,-4465.5,1582.0,2387.5,5878.0,5191.5,5902.5,2238.5,2735.0,7226.0,1384.5,3176.0
2025-05-01,-29356.5,-4772.0,1514.0,2126.5,5771.5,4885.0,5596.0,2125.0,2428.5,6919.5,1271.0,3069.5
2025-05-02,-29694.0,-4709.5,1576.5,2189.0,5699.0,5085.0,5796.0,2052.5,2491.0,7119.5,1198.5,2997.0
2025-05-03,-29694.0,-4709.5,1576.5,2189.0,5699.0,5085.0,5796.0,2052.5,2491.0,7119.5,1198.5,2997.0
2025-05-04,-29848.0,-4863.5,1576.5,2035.0,5699.0,4931.0,5642.0,2052.5,2491.0,7119.5,1198.5,2997.0
2025-05-05,-29582.0,-4597.5,1921.5,2180.0,5620.0,5252.0,5963.0,2397.5,2757.0,7440.5,1598.5,2918.0
2025-05-06,-30067.0,-4898.0,1765.0,1980.5,5519.0,4951.5,5747.0,2282.5,2456.5,7224.5,1483.5,2817.0
2025-05-07,-30020.0,-4815.0,1799.5,1980.5,5519.0,5254.5,6050.0,2414.0,2491.0,7327.5,1683.5,2817.0
2025-05-08,-29993.0,-4788.0,1694.0,1955.5,5519.0,5629.5,6425.0,2241.0,2318.0,7302.5,1858.5,2817.0
2025-05-09,-29860.0,-4204.5,2107.0,2555.5,5600.5,5961.0,6756.5,2572.5,2718.0,7502.5,1990.0,3017.0
2025-05-10,-29860.0,-4204.5,2107.0,2555.5,5600.5,5961.0,6756.5,2572.5,2718.0,7502.5,1990.0,3017.0
2025-05-11,-30142.5,-4287.0,2024.5,2501.5,5600.5,5932.5,6728.0,2544.0,2635.5,7474.0,1961.5,3017.0
2025-05-12,-29846.5,-3991.0,2120.5,2293.0,6000.5,6228.5,7024.0,2744.0,2531.5,7370.0,2161.5,3417.0
2025-05-13,-29881.5,-3698.5,2413.0,2293.0,5906.0,6428.5,7224.0,2944.0,2824.0,7570.0,2361.5,3417.0
2025-05-14,-29451.5,-3468.5,2613.0,2323.0,6106.0,6658.5,7454.0,2944.0,3024.0,7770.0,2361.5,3617.0
2025-05-15,-29488.0,-3440.0,2641.5,2223.5,6030.0,6763.0,7558.5,2848.5,2787.5,7674.5,2266.0,3617.0
2025-05-16,-29674.5,-3626.5,2455.0,2090.0,6030.0,6576.5,7372.0,2795.5,2601.0,7488.0,2213.0,3617.0
2025-05-17,-29674.5,-3626.5,2455.0,2090.0,6030.0,6576.5,7372.0,2795.5,2601.0,7488.0,2213.0,3617.0
2025-05-18,-29747.5,-3699.5,2382.0,2090.0,6030.0,6576.5,7372.0,2795.5,2528.0,7488.0,2213.0,3617.0
2025-05-19,-30075.0,-3946.5,2249.0,2031.5,5955.5,6466.5,7262.0,2745.5,2281.0,7378.0,2163.0,3542.5
2025-05-20,-29899.0,-3738.5,2457.0,2031.5,5955.5,6666.5,7462.0,2904.5,2489.0,7578.0,2322.0,3542.5
2025-05-21,-29740.0,-4090.0,2105.5,1872.5,5811.5,6315.0,7159.0,2856.0,2281.5,7419.0,2322.0,3398.5
2025-05-22,-29765.5,-4115.5,2080.0,1847.0,5811.5,6289.5,7133.5,2830.5,2256.0,7393.5,2296.5,3398.5
2025-05-23,-29649.0,-3999.0,2196.5,1679.0,5964.5,6406.0,7250.0,2698.0,2372.5,7510.0,2164.0,3551.5
2025-05-24,-29649.0,-3999.0,2196.5,1679.0,5964.5,6406.0,7250.0,2698.0,2372.5,7510.0,2164.0,3551.5
2025-05-25,-29649.0,-3999.0,2196.5,1679.0,5964.5,6406.0,7250.0,2698.0,2372.5,7510.0,2164.0,3551.5
2025-05-26,-29619.5,-3864.5,2331.0,1675.5,5857.5,6612.0,7211.0,2596.0,2220.5,7465.0,2125.0,3551.5
2025-05-27,-29861.5,-4094.5,2144.5,1492.5,5857.5,6521.5,7120.5,2413.0,1990.5,7374.5,2034.5,3551.5
2025-05-28,-30162.5,-4201.5,2125.0,1469.5,5782.0,6490.0,7089.0,2382.5,1883.5,7343.0,2004.0,3551.5
