reference_close,reference_ts,reference_age_hours,asia_start_ts,asia_end_ts,side,ny_close,entry_price,raw_gap_points,gap_points,gap_bps,filled,fill_bar_ts,fill_minutes_upper_bound,exit_ts,exit_price,gross_points,net_points,gross_pnl_dollars,net_pnl_dollars,mae_points_bar_based,mfe_points_bar_based,asia_bars
16:00,2020-09-14 16:00:00-04:00,2.0,2020-09-14 18:00:00-04:00,2020-09-15 00:00:00-04:00,Short,11275.0,11279.0,4.0,4.0,3.5476718403547673,True,2020-09-14 20:20:00-04:00,145.0,2020-09-14 20:25:00-04:00,11275.0,4.0,3.75,8.0,7.5,39.0,21.25,72
16:00,2020-09-15 16:00:00-04:00,2.0,2020-09-15 18:00:00-04:00,2020-09-16 00:00:00-04:00,Short,11438.25,11461.0,22.75,22.75,19.889406159158963,True,2020-09-15 19:20:00-04:00,85.0,2020-09-15 19:25:00-04:00,11438.25,22.75,22.5,45.5,45.0,17.5,23.75,72
16:00,2020-09-16 16:00:00-04:00,2.0,2020-09-16 18:00:00-04:00,2020-09-17 00:00:00-04:00,Short,11249.5,11269.25,19.75,19.75,17.556335837148318,True,2020-09-16 20:20:00-04:00,145.0,2020-09-16 20:25:00-04:00,11249.5,19.75,19.5,39.5,39.0,33.25,63.0,72
16:00,2020-09-17 16:00:00-04:00,2.0,2020-09-17 18:00:00-04:00,2020-09-18 00:00:00-04:00,Long,11085.0,11062.25,-22.75,22.75,20.523229589535408,True,2020-09-17 18:00:00-04:00,5.0,2020-09-17 18:05:00-04:00,11085.0,22.75,22.5,45.5,45.0,2.0,24.5,72
16:00,2020-09-21 16:00:00-04:00,2.0,2020-09-21 18:00:00-04:00,2020-09-22 00:00:00-04:00,Short,10963.75,10972.75,9.0,9.0,8.208870140234865,True,2020-09-21 18:00:00-04:00,5.0,2020-09-21 18:05:00-04:00,10963.75,9.0,8.75,18.0,17.5,3.5,17.75,72
16:00,2020-09-22 16:00:00-04:00,2.0,2020-09-22 18:00:00-04:00,2020-09-23 00:00:00-04:00,Long,11164.75,11160.25,-4.5,4.5,4.030542555811818,True,2020-09-22 18:00:00-04:00,5.0,2020-09-22 18:05:00-04:00,11164.75,4.5,4.25,9.0,8.5,10.75,6.75,72
16:00,2020-09-23 16:00:00-04:00,2.0,2020-09-23 18:00:00-04:00,2020-09-24 00:00:00-04:00,Long,10820.75,10803.25,-17.5,17.5,16.172631287110413,True,2020-09-23 18:00:00-04:00,5.0,2020-09-23 18:05:00-04:00,10820.75,17.5,17.25,35.0,34.5,18.0,26.0,72
16:00,2020-09-24 16:00:00-04:00,2.0,2020-09-24 18:00:00-04:00,2020-09-25 00:00:00-04:00,Short,10877.75,10910.75,33.0,33.0,30.337156121440557,False,,,2020-09-25 00:00:00-04:00,10934.0,-23.25,-23.5,-46.5,-47.0,65.75,0.0,72
16:00,2020-09-28 16:00:00-04:00,2.0,2020-09-28 18:00:00-04:00,2020-09-29 00:00:00-04:00,Short,11360.0,11388.5,28.5,28.5,25.088028169014084,False,,,2020-09-29 00:00:00-04:00,11410.75,-22.25,-22.5,-44.5,-45.0,55.0,5.5,72
16:00,2020-09-29 16:00:00-04:00,2.0,2020-09-29 18:00:00-04:00,2020-09-30 00:00:00-04:00,Short,11310.0,11321.25,11.25,11.25,9.946949602122016,True,2020-09-29 23:00:00-04:00,305.0,2020-09-29 23:05:00-04:00,11310.0,11.25,11.0,22.5,22.0,105.5,13.0,72
16:00,2020-09-30 16:00:00-04:00,2.0,2020-09-30 18:00:00-04:00,2020-10-01 00:00:00-04:00,Long,11403.0,11372.25,-30.75,30.75,26.9665877400684,True,2020-09-30 18:00:00-04:00,5.0,2020-09-30 18:05:00-04:00,11403.0,30.75,30.5,61.5,61.0,0.0,38.75,72
16:00,2020-10-01 16:00:00-04:00,2.0,2020-10-01 18:00:00-04:00,2020-10-02 00:00:00-04:00,Long,11572.75,11567.75,-5.0,5.0,4.320494264543864,True,2020-10-01 18:00:00-04:00,5.0,2020-10-01 18:05:00-04:00,11572.75,5.0,4.75,10.0,9.5,5.25,9.5,72
16:00,2020-10-05 16:00:00-04:00,2.0,2020-10-05 18:00:00-04:00,2020-10-06 00:00:00-04:00,Long,11489.5,11475.0,-14.5,14.5,12.620218460333348,True,2020-10-05 18:15:00-04:00,20.0,2020-10-05 18:20:00-04:00,11489.5,14.5,14.25,29.0,28.5,8.75,16.25,72
16:00,2020-10-06 16:00:00-04:00,2.0,2020-10-06 18:00:00-04:00,2020-10-07 00:00:00-04:00,Long,11275.5,11217.25,-58.25,58.25,51.660680235909716,True,2020-10-06 21:55:00-04:00,240.0,2020-10-06 22:00:00-04:00,11275.5,58.25,58.0,116.5,116.0,8.75,67.75,72
16:00,2020-10-07 16:00:00-04:00,2.0,2020-10-07 18:00:00-04:00,2020-10-08 00:00:00-04:00,Long,11479.75,11474.5,-5.25,5.25,4.573270323831093,True,2020-10-07 18:00:00-04:00,5.0,2020-10-07 18:05:00-04:00,11479.75,5.25,5.0,10.5,10.0,4.5,9.0,72
16:00,2020-10-08 16:00:00-04:00,2.0,2020-10-08 18:00:00-04:00,2020-10-09 00:00:00-04:00,Short,11536.25,11561.0,24.75,24.75,21.454112038140643,False,,,2020-10-09 00:00:00-04:00,11595.75,-34.75,-35.0,-69.5,-70.0,41.25,2.0,72
16:00,2020-10-12 16:00:00-04:00,2.0,2020-10-12 18:00:00-04:00,2020-10-13 00:00:00-04:00,Short,12075.0,12098.75,23.75,23.75,19.668737060041405,True,2020-10-12 20:15:00-04:00,140.0,2020-10-12 20:20:00-04:00,12075.0,23.75,23.5,47.5,47.0,23.75,29.0,72
16:00,2020-10-13 16:00:00-04:00,2.0,2020-10-13 18:00:00-04:00,2020-10-14 00:00:00-04:00,Short,12074.25,12080.0,5.75,5.75,4.7622005507588465,True,2020-10-13 18:00:00-04:00,5.0,2020-10-13 18:05:00-04:00,12074.25,5.75,5.5,11.5,11.0,13.5,7.0,72
16:00,2020-10-14 16:00:00-04:00,2.0,2020-10-14 18:00:00-04:00,2020-10-15 00:00:00-04:00,Long,11977.25,11951.0,-26.25,26.25,21.916550126281077,True,2020-10-14 18:10:00-04:00,15.0,2020-10-14 18:15:00-04:00,11977.25,26.25,26.0,52.5,52.0,5.25,31.0,72
16:00,2020-10-15 16:00:00-04:00,2.0,2020-10-15 18:00:00-04:00,2020-10-16 00:00:00-04:00,Short,11890.25,11891.25,1.0,1.0,0.8410252097306616,True,2020-10-15 18:30:00-04:00,35.0,2020-10-15 18:35:00-04:00,11890.25,1.0,0.75,2.0,1.5,15.5,1.25,72
16:00,2020-10-19 16:00:00-04:00,2.0,2020-10-19 18:00:00-04:00,2020-10-20 00:00:00-04:00,Short,11629.25,11697.75,68.5,68.5,58.903196680783374,False,,,2020-10-20 00:00:00-04:00,11716.0,-18.25,-18.5,-36.5,-37.0,50.0,30.25,72
16:00,2020-10-20 16:00:00-04:00,2.0,2020-10-20 18:00:00-04:00,2020-10-21 00:00:00-04:00,Short,11663.25,11673.0,9.75,9.75,8.359591023085333,False,,,2020-10-21 00:00:00-04:00,11729.5,-56.5,-56.75,-113.0,-113.5,70.75,8.75,72
16:00,2020-10-21 16:00:00-04:00,2.0,2020-10-21 18:00:00-04:00,2020-10-22 00:00:00-04:00,Short,11652.5,11686.25,33.75,33.75,28.963741686333407,True,2020-10-21 19:35:00-04:00,100.0,2020-10-21 19:40:00-04:00,11652.5,33.75,33.5,67.5,67.0,15.25,95.25,72
16:00,2020-10-22 16:00:00-04:00,2.0,2020-10-22 18:00:00-04:00,2020-10-23 00:00:00-04:00,Short,11654.0,11666.75,12.75,12.75,10.940449631027974,True,2020-10-22 19:10:00-04:00,75.0,2020-10-22 19:15:00-04:00,11654.0,12.75,12.5,25.5,25.0,15.5,23.75,72
16:00,2020-10-26 16:00:00-04:00,2.0,2020-10-26 18:00:00-04:00,2020-10-27 00:00:00-04:00,Short,11495.0,11497.5,2.5,2.5,2.174858634188778,True,2020-10-26 18:00:00-04:00,5.0,2020-10-26 18:05:00-04:00,11495.0,2.5,2.25,5.0,4.5,11.0,2.5,72
16:00,2020-10-27 16:00:00-04:00,2.0,2020-10-27 18:00:00-04:00,2020-10-28 00:00:00-04:00,Long,11585.75,11560.75,-25.0,25.0,21.57823187967978,False,,,2020-10-28 00:00:00-04:00,11536.25,-24.5,-24.75,-49.0,-49.5,53.75,0.0,72
16:00,2020-10-28 16:00:00-04:00,2.0,2020-10-28 18:00:00-04:00,2020-10-29 00:00:00-04:00,Short,11137.0,11181.75,44.75,44.75,40.181377390679714,False,,,2020-10-29 00:00:00-04:00,11244.5,-62.75,-63.0,-125.5,-126.0,64.75,15.5,72
16:00,2020-10-29 16:00:00-04:00,2.0,2020-10-29 18:00:00-04:00,2020-10-30 00:00:00-04:00,Long,11325.0,11218.5,-106.5,106.5,94.03973509933775,False,,,2020-10-30 00:00:00-04:00,11203.75,-14.75,-15.0,-29.5,-30.0,60.5,19.5,72
16:00,2020-11-02 16:00:00-05:00,2.0,2020-11-02 18:00:00-05:00,2020-11-03 00:00:00-05:00,Short,11069.0,11075.25,6.25,6.25,5.646399855452163,True,2020-11-02 18:00:00-05:00,5.0,2020-11-02 18:05:00-05:00,11069.0,6.25,6.0,12.5,12.0,10.25,10.25,72
16:00,2020-11-03 16:00:00-05:00,2.0,2020-11-03 18:00:00-05:00,2020-11-04 00:00:00-05:00,Long,11257.0,11256.5,-0.5,0.5,0.44416807319889845,True,2020-11-03 18:00:00-05:00,5.0,2020-11-03 18:05:00-05:00,11257.0,0.5,0.25,1.0,0.5,12.25,27.25,72
16:00,2020-11-04 16:00:00-05:00,2.0,2020-11-04 18:00:00-05:00,2020-11-05 00:00:00-05:00,Short,11760.0,11817.75,57.75,57.75,49.107142857142854,False,,,2020-11-05 00:00:00-05:00,11937.0,-119.25,-119.5,-238.5,-239.0,169.25,46.5,72
16:00,2020-11-05 16:00:00-05:00,2.0,2020-11-05 18:00:00-05:00,2020-11-06 00:00:00-05:00,Short,12066.25,12087.75,21.5,21.5,17.818294830622605,True,2020-11-05 18:05:00-05:00,10.0,2020-11-05 18:10:00-05:00,12066.25,21.5,21.25,43.0,42.5,1.25,22.5,72
16:00,2020-11-09 16:00:00-05:00,2.0,2020-11-09 18:00:00-05:00,2020-11-10 00:00:00-05:00,Short,11825.5,11863.25,37.75,37.75,31.922540273138555,True,2020-11-09 19:15:00-05:00,80.0,2020-11-09 19:20:00-05:00,11825.5,37.75,37.5,75.5,75.0,38.0,60.5,72
16:00,2020-11-10 16:00:00-05:00,2.0,2020-11-10 18:00:00-05:00,2020-11-11 00:00:00-05:00,Short,11619.75,11634.75,15.0,15.0,12.909055702575357,True,2020-11-10 18:20:00-05:00,25.0,2020-11-10 18:25:00-05:00,11619.75,15.0,14.75,30.0,29.5,20.0,19.0,72
16:00,2020-11-11 16:00:00-05:00,2.0,2020-11-11 18:00:00-05:00,2020-11-12 00:00:00-05:00,Short,11880.5,11899.75,19.25,19.25,16.203021758343503,True,2020-11-11 19:20:00-05:00,85.0,2020-11-11 19:25:00-05:00,11880.5,19.25,19.0,38.5,38.0,12.75,22.0,72
16:00,2020-11-12 16:00:00-05:00,2.0,2020-11-12 18:00:00-05:00,2020-11-13 00:00:00-05:00,Short,11824.75,11861.25,36.5,36.5,30.867460200004228,True,2020-11-12 19:45:00-05:00,110.0,2020-11-12 19:50:00-05:00,11824.75,36.5,36.25,73.0,72.5,6.75,37.0,72
16:00,2020-11-16 16:00:00-05:00,2.0,2020-11-16 18:00:00-05:00,2020-11-17 00:00:00-05:00,Short,12013.5,12060.25,46.75,46.75,38.91455445956632,True,2020-11-16 21:25:00-05:00,210.0,2020-11-16 21:30:00-05:00,12013.5,46.75,46.5,93.5,93.0,32.75,48.0,72
16:00,2020-11-17 16:00:00-05:00,2.0,2020-11-17 18:00:00-05:00,2020-11-18 00:00:00-05:00,Long,11977.25,11973.0,-4.25,4.25,3.5483938299693167,True,2020-11-17 18:00:00-05:00,5.0,2020-11-17 18:05:00-05:00,11977.25,4.25,4.0,8.5,8.0,8.5,6.5,72
16:00,2020-11-18 16:00:00-05:00,2.0,2020-11-18 18:00:00-05:00,2020-11-19 00:00:00-05:00,Long,11892.25,11876.75,-15.5,15.5,13.033698417036305,True,2020-11-18 18:20:00-05:00,25.0,2020-11-18 18:25:00-05:00,11892.25,15.5,15.25,31.0,30.5,9.75,15.75,72
16:00,2020-11-19 16:00:00-05:00,2.0,2020-11-19 18:00:00-05:00,2020-11-20 00:00:00-05:00,Long,11981.25,11960.25,-21.0,21.0,17.52738654147105,True,2020-11-19 22:00:00-05:00,245.0,2020-11-19 22:05:00-05:00,11981.25,21.0,20.75,42.0,41.5,36.75,28.75,72
16:00,2020-11-23 16:00:00-05:00,2.0,2020-11-23 18:00:00-05:00,2020-11-24 00:00:00-05:00,Short,11904.25,11915.0,10.75,10.75,9.030388306697187,False,,,2020-11-24 00:00:00-05:00,11971.5,-56.5,-56.75,-113.0,-113.5,64.0,1.75,72
16:00,2020-11-24 16:00:00-05:00,2.0,2020-11-24 18:00:00-05:00,2020-11-25 00:00:00-05:00,Short,12075.5,12099.0,23.5,23.5,19.460891888534636,False,,,2020-11-25 00:00:00-05:00,12131.25,-32.25,-32.5,-64.5,-65.0,74.5,6.0,72
16:00,2020-11-25 16:00:00-05:00,2.0,2020-11-25 18:00:00-05:00,2020-11-26 00:00:00-05:00,Short,12153.75,12168.25,14.5,14.5,11.93047413349789,False,,,2020-11-26 00:00:00-05:00,12193.75,-25.5,-25.75,-51.0,-51.5,44.75,2.0,72
16:00,2020-11-30 16:00:00-05:00,2.0,2020-11-30 18:00:00-05:00,2020-12-01 00:00:00-05:00,Short,12273.75,12327.5,53.75,53.75,43.79264690905387,False,,,2020-12-01 00:00:00-05:00,12374.25,-46.75,-47.0,-93.5,-94.0,74.25,15.5,72
16:00,2020-12-01 16:00:00-05:00,2.0,2020-12-01 18:00:00-05:00,2020-12-02 00:00:00-05:00,Short,12450.5,12458.25,7.75,7.75,6.224649612465362,True,2020-12-01 18:15:00-05:00,20.0,2020-12-01 18:20:00-05:00,12450.5,7.75,7.5,15.5,15.0,14.0,12.75,72
16:00,2020-12-02 16:00:00-05:00,2.0,2020-12-02 18:00:00-05:00,2020-12-03 00:00:00-05:00,Short,12457.5,12471.75,14.25,14.25,11.43889223359422,True,2020-12-02 21:20:00-05:00,205.0,2020-12-02 21:25:00-05:00,12457.5,14.25,14.0,28.5,28.0,14.25,16.25,72
16:00,2020-12-03 16:00:00-05:00,2.0,2020-12-03 18:00:00-05:00,2020-12-04 00:00:00-05:00,Short,12472.5,12488.0,15.5,15.5,12.427340148326318,False,,,2020-12-04 00:00:00-05:00,12492.75,-4.75,-5.0,-9.5,-10.0,11.5,14.0,72
16:00,2020-12-07 16:00:00-05:00,2.0,2020-12-07 18:00:00-05:00,2020-12-08 00:00:00-05:00,Long,12597.25,12572.25,-25.0,25.0,19.845601222489034,False,,,2020-12-08 00:00:00-05:00,12567.25,-5.0,-5.25,-10.0,-10.5,17.5,16.75,72
16:00,2020-12-08 16:00:00-05:00,2.0,2020-12-08 18:00:00-05:00,2020-12-09 00:00:00-05:00,Short,12637.0,12657.5,20.5,20.5,16.222204637176546,True,2020-12-08 20:45:00-05:00,170.0,2020-12-08 20:50:00-05:00,12637.0,20.5,20.25,41.0,40.5,17.25,21.25,72
16:00,2020-12-09 16:00:00-05:00,2.0,2020-12-09 18:00:00-05:00,2020-12-10 00:00:00-05:00,Long,12355.25,12344.0,-11.25,11.25,9.105441006859431,True,2020-12-09 18:00:00-05:00,5.0,2020-12-09 18:05:00-05:00,12355.25,11.25,11.0,22.5,22.0,1.5,16.0,72
16:00,2020-12-10 16:00:00-05:00,2.0,2020-12-10 18:00:00-05:00,2020-12-11 00:00:00-05:00,Long,12398.25,12393.75,-4.5,4.5,3.629544492166233,True,2020-12-10 18:00:00-05:00,5.0,2020-12-10 18:05:00-05:00,12398.25,4.5,4.25,9.0,8.5,18.75,6.75,72
16:00,2020-12-14 16:00:00-05:00,2.0,2020-12-14 18:00:00-05:00,2020-12-15 00:00:00-05:00,Short,12453.25,12463.0,9.75,9.75,7.82928151285809,True,2020-12-14 20:45:00-05:00,170.0,2020-12-14 20:50:00-05:00,12453.25,9.75,9.5,19.5,19.0,19.75,9.75,72
16:00,2020-12-15 16:00:00-05:00,2.0,2020-12-15 18:00:00-05:00,2020-12-16 00:00:00-05:00,Short,12593.5,12598.5,5.0,5.0,3.9703021399928535,True,2020-12-15 18:20:00-05:00,25.0,2020-12-15 18:25:00-05:00,12593.5,5.0,4.75,10.0,9.5,8.5,6.0,72
