reference_close,sample,split_ts,max_gap_bps,side,trades,fills,fill_rate,fill_ci95_low,fill_ci95_high,median_gap_points,mean_gap_points,mean_gap_bps,median_fill_minutes,avg_gross_pnl_dollars,avg_net_pnl_dollars,avg_net_pnl_ci95_low,avg_net_pnl_ci95_high,net_pnl_tstat,total_net_pnl_dollars,net_win_rate,profit_factor,max_drawdown_dollars,avg_mae_points
16:00,First half,2023-04-17 18:00:00-04:00,60.0,Long,251,196,0.7808764940239044,0.725679857143635,0.8276053132480364,12.25,16.792828685258964,13.96632191447899,10.0,5.223107569721115,4.723107569721115,-3.2327963425147006,12.67901148195693,1.1635536209209174,1185.5,0.796812749003984,1.278908363721915,832.5,25.73605577689243
16:00,Second half,2023-04-17 18:00:00-04:00,60.0,Long,303,207,0.6831683168316832,0.6287688691916092,0.7329814640413624,15.75,23.57920792079208,11.136797705411205,15.0,2.617161716171617,2.117161716171617,-9.40254536839489,13.636868800738124,0.3602140849079356,641.5,0.7458745874587459,1.0766794166865885,1650.0,39.01980198019802
16:00,Second half,2023-04-17 18:00:00-04:00,60.0,Short,324,212,0.654320987654321,0.6009998633482275,0.7040256216567297,15.5,24.391203703703702,11.63142471046666,10.0,-5.95679012345679,-6.45679012345679,-15.376944155194991,2.4633639082814094,-1.4187060170153667,-2092.0,0.691358024691358,0.7760291204967614,2709.5,31.51388888888889
16:00,First half,2023-04-17 18:00:00-04:00,100.0,All,631,439,0.6957210776545166,0.6587265706734245,0.7303469476743817,13.5,19.03446909667195,15.669563545327286,20.0,-2.427892234548336,-2.927892234548336,-8.017063936053631,2.16127946695696,-1.1276026261595613,-1847.5,0.722662440570523,0.8690830498866213,2588.5,27.521790808240887
16:00,Second half,2023-04-17 18:00:00-04:00,100.0,All,645,420,0.6511627906976745,0.6135848811035712,0.6869507849375761,16.75,27.972093023255812,13.464874176154996,15.0,-4.2953488372093025,-4.7953488372093025,-12.491905082864392,2.901207408445786,-1.221157981360549,-3093.0,0.710077519379845,0.8471158123671593,4541.0,37.12403100775194
16:00,First half,2023-04-17 18:00:00-04:00,100.0,Short,370,242,0.654054054054054,0.6042263940369423,0.7007157071980035,13.75,18.458108108108107,15.07775273658261,25.0,-6.152702702702703,-6.652702702702703,-13.01741228306838,-0.287993122337026,-2.048649295833363,-2461.5,0.6837837837837838,0.7255546883710559,2877.0,27.39189189189189
16:00,First half,2023-04-17 18:00:00-04:00,100.0,Long,261,197,0.7547892720306514,0.699149108700889,0.8030381264918143,12.75,19.85153256704981,16.50852905963966,10.0,2.8524904214559386,2.3524904214559386,-5.985221878507145,10.690202721419022,0.5530049935182918,614.0,0.7777777777777778,1.1193855726229827,1089.0,27.705938697318008
16:00,Second half,2023-04-17 18:00:00-04:00,100.0,Long,308,208,0.6753246753246753,0.6211489337023062,0.7251808980892733,16.125,25.946428571428573,12.339268627649146,15.0,3.1964285714285716,2.6964285714285716,-8.91296485525557,14.305821998112712,0.4552264476130254,830.5,0.7467532467532467,1.0961338117837713,1364.0,39.931006493506494
16:00,Second half,2023-04-17 18:00:00-04:00,100.0,Short,337,212,0.629080118694362,0.5763226917905464,0.6789279466897309,16.75,29.823442136498517,14.493617526124732,10.0,-11.142433234421365,-11.642433234421365,-21.822512050429786,-1.4623544184129447,-2.241510151766841,-3923.5,0.6765578635014837,0.6615338164251208,4425.5,34.55860534124629
17:00,First half,2023-04-10 18:00:00-04:00,0.5,All,81,79,0.9753086419753086,0.9143727400685818,0.9932024126375117,0.25,0.36728395061728397,0.27984875659866465,5.0,-0.5987654320987654,-1.0987654320987654,-3.0001141448572426,0.8025832806597117,-1.1326384670561915,-89.0,0.3950617283950617,0.17209302325581396,92.5,10.953703703703704
17:00,Second half,2023-04-10 18:00:00-04:00,0.5,All,102,98,0.9607843137254902,0.9034748606999257,0.9846459285781539,0.5,0.5441176470588235,0.2745037439095267,5.0,-0.8284313725490197,-1.3284313725490196,-3.4670548622689807,0.8101921171709419,-1.2174549092826064,-135.5,0.6372549019607843,0.2961038961038961,173.5,10.137254901960784
17:00,First half,2023-04-10 18:00:00-04:00,0.5,Long,41,39,0.9512195121951219,0.8386102100596369,0.9865190547563483,0.25,0.35365853658536583,0.27565800313931993,5.0,-1.9268292682926829,-2.426829268292683,-6.159362098501093,1.3057035619157271,-1.274335207852523,-99.5,0.34146341463414637,0.07441860465116279,101.0,12.902439024390244
17:00,First half,2023-04-10 18:00:00-04:00,0.5,Short,40,40,1.0,0.9123783975415363,1.0,0.25,0.38125,0.28414427889449306,5.0,0.7625,0.2625,0.1633309317016438,0.3616690682983562,5.1880143559695835,10.5,0.45,inf,0.0,8.95625
17:00,Second half,2023-04-10 18:00:00-04:00,0.5,Short,55,54,0.9818181818181818,0.9039422384151328,0.9967832195807291,0.5,0.5681818181818182,0.28073746984007686,5.0,-0.43636363636363634,-0.9363636363636364,-4.027195090664105,2.1544678179368324,-0.593768714120058,-51.5,0.7090909090909091,0.4011627906976744,86.0,8.127272727272727
17:00,Second half,2023-04-10 18:00:00-04:00,0.5,Long,47,44,0.9361702127659575,0.828373857036585,0.9780546149654928,0.5,0.5159574468085106,0.26720895824611685,5.0,-1.2872340425531914,-1.7872340425531914,-4.726234762591225,1.1517666774848418,-1.191872584139208,-84.0,0.5531914893617021,0.2112676056338028,95.5,12.48936170212766
