date,SND baseline,1h reference,1h · no BOS,1h · RVOL 0.75–1.25,1h · impulse/prior volume <0.75,1h · first SND test,1h · first physical touch,1h · width ≤0.5 ATR,1h · opposing room ≥2R/open
2019-09-20,-1421.5,-1545.5,-737.5,-469.0,-666.5,-1354.5,-959.5,-343.5,-1229.5
2019-09-21,-1421.5,-1545.5,-737.5,-469.0,-666.5,-1354.5,-959.5,-343.5,-1229.5
2019-09-22,-1421.5,-1545.5,-737.5,-469.0,-666.5,-1354.5,-959.5,-343.5,-1229.5
2019-09-23,-1382.0,-1506.0,-670.5,-496.5,-666.5,-1315.0,-920.0,-382.5,-1258.5
2019-09-24,-1583.0,-1645.0,-775.0,-544.5,-714.5,-1452.0,-1057.0,-423.0,-1397.5
2019-09-25,-1619.5,-1652.0,-782.0,-544.5,-514.5,-1459.0,-1064.0,-430.0,-1404.5
2019-09-26,-1656.5,-1689.0,-802.0,-581.5,-514.5,-1496.0,-1101.0,-467.0,-1441.5
2019-09-27,-1601.5,-1807.5,-877.0,-615.5,-514.5,-1614.5,-1219.5,-559.5,-1560.0
2019-09-28,-1601.5,-1807.5,-877.0,-615.5,-514.5,-1614.5,-1219.5,-559.5,-1560.0
2019-09-29,-1601.5,-1807.5,-877.0,-615.5,-514.5,-1614.5,-1219.5,-559.5,-1560.0
2019-09-30,-1675.5,-1858.0,-905.0,-628.0,-514.5,-1665.0,-1270.0,-610.0,-1610.5
2019-10-01,-1474.5,-1858.0,-905.0,-628.0,-514.5,-1665.0,-1270.0,-610.0,-1610.5
2019-10-02,-1566.5,-1889.5,-936.5,-628.0,-514.5,-1696.5,-1301.5,-641.5,-1642.0
2019-10-03,-1384.0,-1707.0,-754.0,-628.0,-514.5,-1496.5,-1101.5,-459.0,-1459.5
2019-10-04,-1411.0,-1707.0,-754.0,-628.0,-514.5,-1496.5,-1101.5,-459.0,-1459.5
2019-10-05,-1411.0,-1707.0,-754.0,-628.0,-514.5,-1496.5,-1101.5,-459.0,-1459.5
2019-10-06,-1411.0,-1707.0,-754.0,-628.0,-514.5,-1496.5,-1101.5,-459.0,-1459.5
2019-10-07,-1373.0,-1669.0,-789.5,-590.0,-476.5,-1458.5,-1063.5,-459.0,-1421.5
2019-10-08,-1550.0,-1738.5,-798.5,-659.5,-537.0,-1467.5,-1072.5,-468.0,-1430.5
2019-10-09,-1701.0,-1860.0,-892.0,-659.5,-537.0,-1589.0,-1194.0,-546.5,-1524.0
2019-10-10,-1827.5,-2011.5,-1022.5,-761.5,-537.0,-1740.5,-1345.5,-591.0,-1675.5
2019-10-11,-1978.5,-2070.0,-1022.5,-773.0,-537.0,-1799.0,-1404.0,-591.0,-1734.0
2019-10-12,-1978.5,-2070.0,-1022.5,-773.0,-537.0,-1799.0,-1404.0,-591.0,-1734.0
2019-10-13,-1978.5,-2070.0,-1022.5,-773.0,-537.0,-1799.0,-1404.0,-591.0,-1734.0
2019-10-14,-1985.5,-2077.0,-1001.0,-751.5,-549.0,-1806.0,-1411.0,-569.5,-1741.0
2019-10-15,-2078.5,-2170.0,-1058.0,-777.0,-549.0,-1899.0,-1472.5,-637.0,-1834.0
2019-10-16,-2095.0,-2186.5,-1087.5,-793.5,-578.5,-1915.5,-1489.0,-637.0,-1850.5
2019-10-17,-2145.5,-2200.5,-1101.5,-793.5,-592.5,-1929.5,-1503.0,-651.0,-1864.5
2019-10-18,-2216.5,-2162.5,-1052.0,-742.0,-592.5,-1891.5,-1451.5,-676.0,-1826.5
2019-10-19,-2216.5,-2162.5,-1052.0,-742.0,-592.5,-1891.5,-1451.5,-676.0,-1826.5
2019-10-20,-2216.5,-2162.5,-1052.0,-742.0,-592.5,-1891.5,-1451.5,-676.0,-1826.5
2019-10-21,-2062.5,-2008.5,-898.0,-588.0,-438.5,-1737.5,-1297.5,-691.5,-1745.0
2019-10-22,-1889.5,-1822.0,-706.0,-393.5,-465.5,-1551.0,-1111.0,-505.0,-1558.5
2019-10-23,-1946.0,-1878.5,-743.0,-413.0,-465.5,-1607.5,-1167.5,-524.5,-1615.0
2019-10-24,-2003.5,-1878.5,-743.0,-413.0,-465.5,-1607.5,-1167.5,-524.5,-1615.0
2019-10-25,-1834.5,-1696.5,-561.0,-413.0,-517.0,-1425.5,-985.5,-342.5,-1433.0
2019-10-26,-1834.5,-1696.5,-561.0,-413.0,-517.0,-1425.5,-985.5,-342.5,-1433.0
2019-10-27,-1834.5,-1696.5,-561.0,-413.0,-517.0,-1425.5,-985.5,-342.5,-1433.0
2019-10-28,-1840.0,-1702.0,-566.5,-413.0,-517.0,-1431.0,-991.0,-348.0,-1438.5
2019-10-29,-1776.0,-1584.0,-448.5,-420.0,-399.0,-1313.0,-873.0,-230.0,-1320.5
2019-10-30,-1646.5,-1454.5,-319.0,-290.5,-399.0,-1183.5,-743.5,-230.0,-1191.0
2019-10-31,-1640.5,-1409.5,-374.5,-317.5,-417.0,-1138.5,-698.5,-258.5,-1119.0
2019-11-01,-1569.0,-1418.5,-374.5,-317.5,-426.0,-1147.5,-707.5,-267.5,-1128.0
2019-11-02,-1569.0,-1418.5,-374.5,-317.5,-426.0,-1147.5,-707.5,-267.5,-1128.0
2019-11-03,-1569.0,-1418.5,-374.5,-317.5,-426.0,-1147.5,-707.5,-267.5,-1128.0
2019-11-04,-1588.5,-1435.0,-391.5,-330.0,-414.0,-1164.0,-724.0,-296.0,-1131.5
2019-11-05,-1667.0,-1480.0,-436.5,-330.0,-423.5,-1209.0,-751.5,-323.5,-1176.5
2019-11-06,-1639.0,-1426.5,-449.5,-270.5,-348.5,-1155.5,-698.0,-270.0,-1123.0
2019-11-07,-1579.0,-1360.0,-383.0,-315.0,-348.5,-1089.0,-631.5,-308.5,-1056.5
2019-11-08,-1455.0,-1426.0,-436.5,-344.5,-369.5,-1155.0,-697.5,-338.0,-926.0
2019-11-09,-1455.0,-1426.0,-436.5,-344.5,-369.5,-1155.0,-697.5,-338.0,-926.0
2019-11-10,-1463.0,-1434.0,-444.5,-344.5,-377.5,-1163.0,-705.5,-346.0,-934.0
2019-11-11,-1421.0,-1376.5,-387.0,-287.0,-377.5,-1105.5,-648.0,-369.0,-957.0
2019-11-12,-1484.0,-1423.0,-433.5,-333.5,-400.0,-1152.0,-687.5,-379.0,-1003.5
2019-11-13,-1495.5,-1457.5,-468.0,-333.5,-400.0,-1186.5,-722.0,-392.5,-1038.0
2019-11-14,-1564.5,-1565.0,-531.0,-396.0,-418.0,-1294.0,-829.5,-437.5,-1101.0
2019-11-15,-1468.5,-1598.5,-548.5,-404.5,-443.0,-1327.5,-854.5,-471.0,-1134.5
2019-11-16,-1468.5,-1598.5,-548.5,-404.5,-443.0,-1327.5,-854.5,-471.0,-1134.5
2019-11-17,-1468.5,-1598.5,-548.5,-404.5,-443.0,-1327.5,-854.5,-471.0,-1134.5
2019-11-18,-1523.0,-1613.0,-563.0,-432.0,-451.0,-1342.0,-869.0,-466.0,-1157.0
2019-11-19,-1480.0,-1570.0,-520.0,-389.0,-451.0,-1299.0,-826.0,-474.0,-1145.0
2019-11-20,-1253.0,-1437.5,-588.5,-77.5,-487.0,-1166.5,-693.5,-474.0,-1245.0
2019-11-21,-1254.0,-1478.5,-629.5,-51.5,-487.0,-1207.5,-734.5,-442.0,-1213.0
2019-11-22,-1255.0,-1508.0,-649.5,-51.5,-487.0,-1237.0,-744.0,-451.5,-1222.5
2019-11-23,-1255.0,-1508.0,-649.5,-51.5,-487.0,-1237.0,-744.0,-451.5,-1222.5
2019-11-24,-1255.0,-1508.0,-649.5,-51.5,-487.0,-1237.0,-744.0,-451.5,-1222.5
2019-11-25,-1384.5,-1547.0,-688.5,-84.0,-487.0,-1243.5,-725.0,-458.0,-1261.5
2019-11-26,-1424.5,-1587.0,-719.5,-107.0,-513.0,-1283.5,-765.0,-481.0,-1284.5
2019-11-27,-1457.0,-1619.5,-734.5,-139.5,-513.0,-1316.0,-797.5,-481.0,-1317.0
2019-11-28,-1413.0,-1578.5,-739.5,-98.5,-531.5,-1275.0,-756.5,-486.0,-1317.0
2019-11-29,-1413.0,-1578.5,-739.5,-108.0,-531.5,-1275.0,-756.5,-495.5,-1326.5
2019-11-30,-1413.0,-1578.5,-739.5,-108.0,-531.5,-1275.0,-756.5,-495.5,-1326.5
2019-12-01,-1390.0,-1532.0,-693.0,-108.0,-531.5,-1228.5,-710.0,-495.5,-1326.5
2019-12-02,-1463.0,-1598.0,-711.0,-140.0,-552.5,-1294.5,-776.0,-506.5,-1142.5
2019-12-03,-1660.5,-1717.5,-830.5,-226.0,-385.5,-1361.0,-809.5,-306.5,-1262.0
2019-12-04,-1687.5,-1744.5,-857.5,-233.0,-357.5,-1388.0,-836.5,-298.5,-1282.0
2019-12-05,-1684.5,-1741.5,-854.5,-230.0,-388.0,-1385.0,-833.5,-295.5,-1279.0
2019-12-06,-1695.5,-1752.5,-865.5,-230.0,-388.0,-1396.0,-844.5,-306.5,-1290.0
2019-12-07,-1695.5,-1752.5,-865.5,-230.0,-388.0,-1396.0,-844.5,-306.5,-1290.0
2019-12-08,-1708.0,-1765.0,-865.5,-242.5,-400.5,-1408.5,-857.0,-319.0,-1302.5
2019-12-09,-1762.5,-1817.5,-894.5,-266.0,-400.5,-1461.0,-909.5,-319.0,-1355.0
2019-12-10,-1702.5,-1757.5,-776.5,-148.0,-400.5,-1401.0,-849.5,-329.5,-1295.0
2019-12-11,-1737.0,-1792.0,-811.0,-148.0,-348.5,-1435.5,-884.0,-287.5,-1305.0
2019-12-12,-1602.5,-1700.5,-826.5,-113.0,-290.0,-1344.0,-792.5,-296.0,-1213.5
2019-12-13,-1569.0,-1710.0,-836.0,-113.0,-290.0,-1353.5,-802.0,-305.5,-1223.0
2019-12-14,-1569.0,-1710.0,-836.0,-113.0,-290.0,-1353.5,-802.0,-305.5,-1223.0
2019-12-15,-1569.0,-1710.0,-836.0,-113.0,-290.0,-1353.5,-802.0,-305.5,-1223.0
2019-12-16,-1551.5,-1692.5,-818.5,-113.0,-290.0,-1336.0,-784.5,-288.0,-1205.5
2019-12-17,-1549.5,-1673.5,-799.5,-94.0,-290.0,-1317.0,-765.5,-288.0,-1205.5
2019-12-18,-1605.0,-1689.0,-818.5,-94.0,-290.0,-1332.5,-781.0,-303.5,-1209.5
2019-12-19,-1630.0,-1714.0,-843.5,-104.5,-290.0,-1357.5,-806.0,-328.5,-1234.5
2019-12-20,-1636.5,-1720.5,-850.0,-104.5,-300.5,-1364.0,-812.5,-335.0,-1241.0
2019-12-21,-1636.5,-1720.5,-850.0,-104.5,-300.5,-1364.0,-812.5,-335.0,-1241.0
2019-12-22,-1636.5,-1720.5,-850.0,-104.5,-300.5,-1364.0,-812.5,-335.0,-1241.0
2019-12-23,-1622.0,-1706.0,-835.5,-104.5,-300.5,-1349.5,-798.0,-348.5,-1226.5
2019-12-24,-1646.5,-1727.0,-856.5,-104.5,-300.5,-1370.5,-819.0,-357.5,-1235.5
2019-12-25,-1629.5,-1727.0,-856.5,-104.5,-300.5,-1370.5,-819.0,-357.5,-1235.5
2019-12-26,-1629.5,-1727.0,-856.5,-104.5,-300.5,-1370.5,-819.0,-357.5,-1235.5
2019-12-27,-1547.5,-1645.0,-774.5,-143.0,-300.5,-1288.5,-737.0,-357.5,-1246.5
2019-12-28,-1547.5,-1645.0,-774.5,-143.0,-300.5,-1288.5,-737.0,-357.5,-1246.5
2019-12-29,-1547.5,-1645.0,-774.5,-143.0,-300.5,-1288.5,-737.0,-357.5,-1246.5
2019-12-30,-1597.5,-1656.0,-785.5,-143.0,-311.5,-1299.5,-748.0,-368.5,-1246.5
2019-12-31,-1603.5,-1662.0,-791.5,-149.0,-311.5,-1305.5,-754.0,-374.5,-1252.5
2020-01-01,-1603.5,-1662.0,-791.5,-149.0,-311.5,-1305.5,-754.0,-374.5,-1252.5
2020-01-02,-1685.5,-1717.5,-828.5,-172.0,-311.5,-1347.0,-795.5,-399.0,-1308.0
2020-01-03,-1630.0,-1772.0,-857.0,-172.0,-340.0,-1401.5,-850.0,-399.0,-1362.5
2020-01-04,-1630.0,-1772.0,-857.0,-172.0,-340.0,-1401.5,-850.0,-399.0,-1362.5
2020-01-05,-1630.0,-1772.0,-857.0,-172.0,-340.0,-1401.5,-850.0,-399.0,-1362.5
2020-01-06,-1371.0,-1820.5,-905.5,-172.0,-340.0,-1450.0,-898.5,-414.5,-1411.0
2020-01-07,-1554.0,-2023.0,-1004.0,-255.0,-340.0,-1652.5,-1042.5,-451.0,-1573.5
2020-01-08,-1485.5,-1905.5,-1024.5,-137.5,-340.0,-1535.0,-925.0,-471.0,-1614.0
2020-01-09,-1537.5,-1957.5,-1038.0,-175.5,-340.0,-1587.0,-977.0,-498.5,-1666.0
2020-01-10,-1437.5,-1971.5,-1048.0,-196.5,-354.0,-1601.0,-991.0,-512.5,-1680.0
2020-01-11,-1437.5,-1971.5,-1048.0,-196.5,-354.0,-1601.0,-991.0,-512.5,-1680.0
2020-01-12,-1437.5,-1971.5,-1048.0,-196.5,-354.0,-1601.0,-991.0,-512.5,-1680.0
2020-01-13,-1483.5,-2005.5,-1055.5,-204.0,-354.0,-1635.0,-1025.0,-520.0,-1714.0
2020-01-14,-1555.5,-2077.5,-1087.0,-265.0,-431.5,-1707.0,-1097.0,-547.5,-1786.0
2020-01-15,-1633.5,-2143.5,-1119.5,-265.0,-431.5,-1773.0,-1163.0,-547.5,-1852.0
2020-01-16,-1645.5,-2155.5,-1119.5,-265.0,-431.5,-1785.0,-1175.0,-559.5,-1864.0
2020-01-17,-1670.5,-2164.0,-1128.0,-273.5,-431.5,-1793.5,-1183.5,-568.0,-1872.5
2020-01-18,-1670.5,-2164.0,-1128.0,-273.5,-431.5,-1793.5,-1183.5,-568.0,-1872.5
2020-01-19,-1670.5,-2164.0,-1128.0,-273.5,-431.5,-1793.5,-1183.5,-568.0,-1872.5
2020-01-20,-1662.5,-2156.0,-1120.0,-300.5,-423.5,-1785.5,-1202.5,-560.0,-1864.5
2020-01-21,-1690.5,-2184.0,-1128.5,-320.0,-443.0,-1813.5,-1259.5,-568.5,-1892.5
2020-01-22,-1777.0,-2227.0,-1160.0,-331.5,-454.5,-1856.5,-1289.5,-593.0,-1924.0
2020-01-23,-1671.5,-2238.0,-1171.0,-331.5,-454.5,-1867.5,-1300.5,-604.0,-1935.0
2020-01-24,-1830.5,-2272.0,-1180.5,-351.0,-472.5,-1901.5,-1334.5,-638.0,-1969.0
2020-01-25,-1830.5,-2272.0,-1180.5,-351.0,-472.5,-1901.5,-1334.5,-638.0,-1969.0
2020-01-26,-1911.5,-2272.0,-1180.5,-351.0,-472.5,-1901.5,-1334.5,-638.0,-1969.0
2020-01-27,-2123.0,-2341.5,-1250.0,-351.0,-508.0,-1971.0,-1404.0,-638.0,-2041.5
2020-01-28,-2235.0,-2420.5,-1296.0,-351.0,-541.0,-2050.0,-1483.0,-638.0,-2120.5
2020-01-29,-2302.5,-2524.5,-1384.0,-439.0,-629.0,-2154.0,-1587.0,-654.0,-2163.5
2020-01-30,-2151.5,-2355.5,-1545.5,-439.0,-652.0,-1985.0,-1418.0,-694.5,-2017.5
2020-01-31,-2477.5,-2392.5,-1504.0,-462.0,-675.0,-2008.0,-1441.0,-717.5,-2096.0
2020-02-01,-2477.5,-2392.5,-1504.0,-462.0,-675.0,-2008.0,-1441.0,-717.5,-2096.0
2020-02-02,-2559.5,-2474.5,-1504.0,-462.0,-707.5,-2090.0,-1523.0,-750.0,-2128.5
2020-02-03,-2684.0,-2587.0,-1616.5,-266.5,-760.5,-2202.5,-1635.5,-809.0,-2241.0
2020-02-04,-2754.5,-2657.5,-1616.5,-302.5,-796.5,-2273.0,-1706.0,-843.5,-2311.5
2020-02-05,-2469.5,-2372.5,-1639.0,-17.5,-796.5,-2088.5,-1521.5,-881.5,-2026.5
2020-02-06,-2546.0,-2449.0,-1715.5,-58.5,-796.5,-2165.0,-1598.0,-894.0,-2103.0
2020-02-07,-2431.0,-2334.0,-1600.5,-69.5,-796.5,-2050.0,-1483.0,-779.0,-2176.0
2020-02-08,-2431.0,-2334.0,-1600.5,-69.5,-796.5,-2050.0,-1483.0,-779.0,-2176.0
2020-02-09,-2431.0,-2334.0,-1600.5,-69.5,-796.5,-2050.0,-1483.0,-779.0,-2176.0
2020-02-10,-2511.5,-2412.0,-1678.5,-92.5,-796.5,-2101.0,-1534.0,-857.0,-2254.0
2020-02-11,-2658.0,-2558.5,-1735.0,-196.0,-825.5,-2247.5,-1680.5,-871.0,-2400.5
2020-02-12,-2577.0,-2477.5,-1626.5,-75.0,-825.5,-2166.5,-1599.5,-762.5,-2319.5
2020-02-13,-2458.5,-2359.0,-1658.0,-156.5,-673.5,-2048.0,-1481.0,-794.0,-2456.0
2020-02-14,-2479.0,-2379.5,-1712.5,-134.5,-673.5,-2068.5,-1501.5,-815.5,-2476.5
2020-02-15,-2479.0,-2379.5,-1712.5,-134.5,-673.5,-2068.5,-1501.5,-815.5,-2476.5
2020-02-16,-2479.0,-2379.5,-1712.5,-134.5,-673.5,-2068.5,-1501.5,-815.5,-2476.5
2020-02-17,-2558.5,-2445.5,-1744.5,-166.5,-673.5,-2134.5,-1535.5,-849.5,-2542.5
2020-02-18,-2385.5,-2253.5,-1552.5,-166.5,-473.5,-1942.5,-1543.5,-857.5,-2350.5
2020-02-19,-2433.5,-2301.5,-1581.5,-166.5,-473.5,-1990.5,-1591.5,-905.5,-2398.5
2020-02-20,-2450.5,-2118.5,-1381.5,-183.5,-473.5,-2007.5,-1608.5,-922.5,-2215.5
2020-02-21,-2433.5,-2162.0,-1444.0,-183.5,-473.5,-2051.0,-1652.0,-922.5,-2278.0
2020-02-22,-2433.5,-2162.0,-1444.0,-183.5,-473.5,-2051.0,-1652.0,-922.5,-2278.0
2020-02-23,-2433.5,-2162.0,-1444.0,-183.5,-473.5,-2051.0,-1652.0,-922.5,-2278.0
2020-02-24,-2378.5,-1840.5,-1244.0,0.0,-473.5,-1729.5,-1530.5,-558.0,-1956.5
2020-02-25,-2634.0,-1964.0,-1297.0,-81.0,-473.5,-1824.5,-1625.5,-611.0,-2164.5
2020-02-26,-2434.0,-1695.5,-1111.5,-81.0,-73.5,-1556.0,-1357.0,-425.5,-1979.0
2020-02-27,-2279.0,-1500.0,-966.0,-50.5,-210.5,-1315.0,-979.0,-467.0,-1783.5
2020-02-28,-1898.5,-1339.5,-719.5,-70.5,-230.5,-781.0,-445.0,-553.0,-1669.5
2020-02-29,-1898.5,-1339.5,-719.5,-70.5,-230.5,-781.0,-445.0,-553.0,-1669.5
2020-03-01,-1898.5,-1339.5,-719.5,-70.5,-230.5,-781.0,-445.0,-553.0,-1669.5
2020-03-02,-1374.0,-1215.0,-651.5,0.0,-246.0,-475.0,-139.0,-447.0,-1545.0
2020-03-03,-1917.5,-1792.5,-829.0,-67.5,-246.0,-985.0,-649.0,-624.5,-1922.5
2020-03-04,-1811.0,-1686.0,-722.5,0.0,-246.0,-878.5,-542.5,-484.0,-1875.5
2020-03-05,-2105.0,-1699.5,-679.0,0.0,-246.0,-789.5,-453.5,-595.0,-1889.0
2020-03-06,-2671.5,-1748.0,-812.0,0.0,-246.0,-838.0,-502.0,-728.0,-1937.5
2020-03-07,-2671.5,-1748.0,-812.0,0.0,-246.0,-838.0,-502.0,-728.0,-1937.5
2020-03-08,-2895.0,-1912.5,-976.5,0.0,-246.0,-838.0,-502.0,-728.0,-2102.0
2020-03-09,-3186.5,-2195.0,-1142.0,-117.0,-246.0,-1120.5,-784.5,-728.0,-2384.5
2020-03-10,-2954.0,-2042.0,-989.0,0.0,-46.0,-967.5,-631.5,-775.0,-2231.5
2020-03-11,-2954.0,-1442.0,-389.0,0.0,0.0,-767.5,-431.5,-775.0,-1631.5
2020-03-12,-3235.0,-1723.0,-467.0,0.0,0.0,-888.0,-552.0,-1056.0,-1912.5
2020-03-13,-3235.0,-1723.0,-467.0,0.0,0.0,-888.0,-552.0,-1056.0,-1912.5
2020-03-14,-3235.0,-1723.0,-467.0,0.0,0.0,-888.0,-552.0,-1056.0,-1912.5
2020-03-15,-3235.0,-1723.0,-467.0,0.0,0.0,-888.0,-552.0,-1056.0,-1912.5
2020-03-16,-3363.0,-2051.0,-595.0,0.0,0.0,-1216.0,-880.0,-1184.0,-2240.5
2020-03-17,-3163.0,-2051.0,-795.0,-200.0,0.0,-1416.0,-1080.0,-1184.0,-2040.5
2020-03-18,-3363.0,-1651.0,-395.0,0.0,0.0,-1016.0,-680.0,-1184.0,-1640.5
2020-03-19,-2963.0,-1251.0,0.0,0.0,0.0,-1016.0,-680.0,-1184.0,-1240.5
2020-03-20,-2921.0,-1209.0,0.0,-179.5,0.0,-795.5,-459.5,-962.5,-1019.0
2020-03-21,-2921.0,-1209.0,0.0,-179.5,0.0,-795.5,-459.5,-962.5,-1019.0
2020-03-22,-2721.0,-1009.0,0.0,0.0,0.0,-595.5,-259.5,-762.5,-819.0
2020-03-23,-1475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-24,-1481.0,-6.0,0.0,-156.0,0.0,0.0,0.0,-6.0,-6.0
2020-03-25,-1420.0,0.0,0.0,-578.0,0.0,-139.0,-139.0,-220.0,-150.0
2020-03-26,-1789.0,-228.5,-82.5,-660.5,0.0,-221.5,-221.5,-302.5,-378.5
2020-03-27,-1282.5,-122.0,-82.5,-554.0,0.0,-21.5,-21.5,-302.5,-272.0
2020-03-28,-1282.5,-122.0,-82.5,-554.0,0.0,-21.5,-21.5,-302.5,-272.0
2020-03-29,-1482.5,-122.0,-82.5,-554.0,0.0,-21.5,-21.5,-302.5,-272.0
2020-03-30,-2178.0,-137.0,-82.5,-569.0,0.0,0.0,0.0,-317.5,-287.0
2020-03-31,-2215.0,-174.0,-119.5,-569.0,0.0,-37.0,-37.0,-354.5,-324.0
2020-04-01,-2525.5,-461.5,-65.5,-794.0,-113.0,-324.5,-226.5,-493.5,-498.5
2020-04-02,-2489.5,-913.5,-263.0,-991.5,-225.0,-664.5,-481.0,-493.5,-854.5
2020-04-03,-2651.0,-969.0,-318.5,-991.5,-225.0,-720.0,-536.5,-549.0,-910.0
2020-04-04,-2651.0,-969.0,-318.5,-991.5,-225.0,-720.0,-536.5,-549.0,-910.0
2020-04-05,-2979.5,-1097.5,-447.0,-991.5,-225.0,-848.5,-665.0,-549.0,-910.0
2020-04-06,-3082.0,-1200.0,-447.0,-991.5,-225.0,-951.0,-767.5,-575.5,-1012.5
2020-04-07,-2779.0,-897.0,-535.0,-991.5,-225.0,-848.0,-664.5,-691.5,-709.5
2020-04-08,-2357.5,-1218.5,-856.5,-1120.5,-225.0,-1169.5,-986.0,-762.5,-709.5
2020-04-09,-2529.0,-1092.5,-667.5,-1304.0,-288.0,-1153.0,-969.5,-883.0,-520.5
2020-04-10,-2529.0,-1092.5,-667.5,-1304.0,-288.0,-1153.0,-969.5,-883.0,-520.5
2020-04-11,-2529.0,-1092.5,-667.5,-1304.0,-288.0,-1153.0,-969.5,-883.0,-520.5
2020-04-12,-2693.5,-1092.5,-667.5,-1304.0,-288.0,-1153.0,-969.5,-883.0,-520.5
2020-04-13,-2662.0,-1061.0,-636.0,-1399.5,-288.0,-1121.5,-938.0,-958.0,-320.5
2020-04-14,-3032.0,-1313.5,-674.0,-1571.5,-377.5,-1293.5,-1110.0,-1040.5,-573.0
2020-04-15,-2863.0,-1144.5,-505.0,-1693.5,-377.5,-1124.5,-941.0,-1040.5,-344.5
2020-04-16,-2937.0,-1020.5,-381.0,-1493.5,-377.5,-924.5,-741.0,-1040.5,-398.0
2020-04-17,-2540.0,-820.5,-181.0,-1293.5,-377.5,-724.5,-541.0,-1142.0,-198.0
2020-04-18,-2540.0,-820.5,-181.0,-1293.5,-377.5,-724.5,-541.0,-1142.0,-198.0
2020-04-19,-2340.0,-620.5,0.0,-1293.5,-377.5,-524.5,-341.0,-1142.0,0.0
2020-04-20,-2021.0,-250.5,0.0,-1123.5,-377.5,-354.5,-171.0,-1172.0,0.0
2020-04-21,-1441.5,-142.5,-92.0,-965.0,-377.5,-179.5,0.0,-1206.0,0.0
2020-04-22,-1013.5,0.0,0.0,-565.0,-377.5,-53.0,0.0,-1006.0,0.0
2020-04-23,-1227.0,-149.0,-149.0,-714.0,-459.5,-135.0,-82.0,-1006.0,-149.0
2020-04-24,-1108.0,-30.0,-30.0,-595.0,-259.5,-286.5,-233.5,-806.0,0.0
2020-04-25,-1108.0,-30.0,-30.0,-595.0,-259.5,-286.5,-233.5,-806.0,0.0
2020-04-26,-1108.0,-30.0,-30.0,-595.0,-259.5,-286.5,-233.5,-806.0,0.0
2020-04-27,-1027.0,0.0,0.0,-477.0,-259.5,-205.5,-152.5,-725.0,0.0
2020-04-28,-836.5,0.0,0.0,-243.0,-259.5,-202.5,-149.5,-824.0,0.0
2020-04-29,-1073.5,-99.0,-99.0,-285.5,-259.5,-301.5,-248.5,-923.0,-99.0
2020-04-30,-1079.0,-104.5,-62.5,-228.5,-356.0,-307.0,-254.0,-928.5,-104.5
2020-05-01,-1445.5,-200.5,-75.0,-241.0,-406.5,-403.0,-350.0,-979.0,-200.5
2020-05-02,-1445.5,-200.5,-75.0,-241.0,-406.5,-403.0,-350.0,-979.0,-200.5
2020-05-03,-1445.5,-0.5,0.0,-41.0,-406.5,-203.0,-150.0,-779.0,-0.5
2020-05-04,-1087.0,0.0,0.0,0.0,-406.5,-3.0,0.0,-579.0,0.0
2020-05-05,-1280.5,-193.5,-152.0,-95.0,-406.5,-143.0,-140.0,-674.0,-193.5
2020-05-06,-1417.5,-242.5,-201.0,-95.0,-406.5,-192.0,-189.0,-674.0,-242.5
2020-05-07,-1090.5,-242.5,-201.0,-95.0,-406.5,-192.0,-189.0,-674.0,-242.5
2020-05-08,-1287.0,-272.5,-216.5,-140.5,-406.5,-222.0,-219.0,-719.5,-272.5
2020-05-09,-1287.0,-272.5,-216.5,-140.5,-406.5,-222.0,-219.0,-719.5,-272.5
2020-05-10,-1287.0,-272.5,-216.5,-140.5,-406.5,-222.0,-219.0,-719.5,-272.5
2020-05-11,-1390.5,-191.5,-101.5,-140.5,-406.5,-83.5,-56.0,-601.5,-191.5
2020-05-12,-1488.0,-157.5,-67.5,-267.0,-406.5,-49.5,-22.0,-601.5,-157.5
2020-05-13,-1592.0,-269.5,-179.5,-308.5,-440.5,-161.5,-134.0,-713.5,-269.5
2020-05-14,-2006.0,-471.0,-381.0,-336.5,-480.5,-363.0,-335.5,-838.5,-431.0
2020-05-15,-2166.5,-322.0,-381.0,-336.5,-480.5,-163.0,-135.5,-838.5,-431.0
2020-05-16,-2166.5,-322.0,-381.0,-336.5,-480.5,-163.0,-135.5,-838.5,-431.0
2020-05-17,-2166.5,-322.0,-381.0,-336.5,-480.5,-163.0,-135.5,-838.5,-431.0
2020-05-18,-2575.0,-504.0,-561.0,-402.5,-480.5,-286.0,-258.5,-961.5,-554.0
2020-05-19,-2277.0,-201.0,-200.5,-42.0,-480.5,0.0,0.0,-961.5,-251.0
2020-05-20,-2504.5,-265.5,-249.0,-83.0,-514.0,0.0,0.0,-794.0,-356.5
2020-05-21,-2450.5,-155.0,-278.0,0.0,-314.0,0.0,0.0,-883.5,-246.0
2020-05-22,-2636.5,-46.0,-169.0,0.0,-314.0,0.0,0.0,-883.5,-46.0
2020-05-23,-2636.5,-46.0,-169.0,0.0,-314.0,0.0,0.0,-883.5,-46.0
2020-05-24,-2653.5,-63.0,-186.0,-17.0,-331.0,-17.0,-17.0,-900.5,-63.0
2020-05-25,-2791.5,-201.0,-276.5,-76.0,-390.0,-98.5,-98.5,-903.0,-144.5
2020-05-26,-2869.0,-278.5,-276.5,-149.5,-390.0,-172.0,-172.0,-952.0,-222.0
